GazePointX	GazePointY	RecordingTimestamp	Duration
642.9524	307.85715	57	402
557.0	142.0	496	43
457.2	171.8	636	82
446.66666	163.33333	755	43
643.75	139.75	974	63
828.6667	182.33333	1074	103
419.4	231.6	1233	83
416.5	229.16667	1353	103
439.875	528.875	1572	143
453.8	179.8	1871	83
767.5	231.0	2071	63
1001.875	106.25	2190	143
794.6	379.4	2669	82
491.72726	140.63637	2928	421
504.0	200.33333	3426	282
494.3846	183.6923	3745	242
16
