GazePointX	GazePointY	RecordingTimestamp	Duration
625.8889	579.8889	54	162
624.3333	580.6667	253	43
620.3333	997.0	372	43
622.75	994.0	452	63
622.8	1128.0	612	182
297.6	1156.8	831	83
307.35715	1148.3572	950	263
617.0	1150.75	1329	222
324.33334	1122.0	1668	43
325.0	1126.6666	1748	43
885.94446	1107.2222	1907	342
305.77777	267.72223	2565	342
385.33334	194.33333	2944	43
402.33334	11.777778	3083	163
488.33334	233.66667	3482	43
485.2	228.8	3562	82
600.0	946.25	3861	63
17
