GazePointX	GazePointY	RecordingTimestamp	Duration
594.6667	192.66667	52	43
611.1667	203.5	131	103
627.625	500.75	331	142
654.63635	550.63635	510	202
701.9167	466.58334	1327	223
705.0	466.0	1587	82
708.3	486.7	1706	382
356.33334	497.0	2224	103
176.66667	482.0	2424	43
190.33333	499.33334	2503	43
529.0	475.0	2623	123
686.61536	495.46155	2783	242
634.6667	182.22223	3121	163
392.9	153.7	3321	182
617.44446	548.8889	3620	162
698.4	524.6	3819	83
16
