GazePointX	GazePointY	RecordingTimestamp	Duration
619.8333	577.3333	0	231
571.1667	441.75	288	222
29.375	168.625	786	143
301.375	306.0	1085	143
298.66666	326.6	1265	282
78.375	192.4375	1604	302
678.13336	465.33334	1982	282
1031.5217	560.73914	2381	442
753.1111	626.2222	2899	163
672.8333	452.66666	3318	103
994.6923	214.38461	3517	243
151.66667	100.0	3916	43
12
