GazePointX	GazePointY	RecordingTimestamp	Duration
587.8	472.8	0	202
660.2857	531.1429	239	122
642.61536	512.0769	498	242
608.875	550.125	956	143
622.5	524.7273	1136	421
460.46155	444.15384	1614	242
460.42856	464.0	1893	123
644.1429	435.5	2152	541
634.65216	443.76086	2730	900
423.5	245.25	3787	62
10
