GazePointX	GazePointY	RecordingTimestamp	Duration
339.15384	580.1539	64	242
339.0	582.6667	343	43
355.81818	697.63635	423	202
530.3333	934.3333	662	43
528.25	928.0	742	63
537.1667	939.0	841	103
629.5	1002.875	981	143
383.5	693.25	1320	63
545.5	918.6667	1420	222
473.4	482.6	1679	82
476.0	494.75	1798	63
475.36365	496.54544	1898	202
282.11765	485.5	2217	661
324.45834	235.54167	2915	461
455.5	355.0	3413	103
452.0	341.0	3552	103
240.0	248.4	3712	282
17
