RecordingTimestamp	GazePointIndex	GazePointX	GazePointY	DistanceLeft	DistanceRight	
789	235	570	83	560.80	560.80	
793	236	569	85	560.79	560.79	
796	237	570	83	560.78	560.78	
799	238	571	83	560.79	560.79	
803	239	573	85	560.90	560.90	
806	240	573	88	560.86	560.86	
809	241	569	85	560.83	560.83	
813	242	567	86	560.84	560.84	
816	243	568	82	560.98	560.98	
819	244	572	85	560.97	560.97	
823	245	572	86	561.03	561.03	
826	246	573	81	560.98	560.98	
829	247	570	85	561.06	561.06	
833	248	569	86	561.04	561.04	
836	249	573	86	561.03	561.03	
839	250	576	85	561.16	561.16	
843	251	575	88	561.14	561.14	
846	252	573	85	561.15	561.15	
849	253	574	88	561.18	561.18	
853	254	573	87	561.19	561.19	
856	255	575	84	561.23	561.23	
859	256	573	84	561.28	561.28	
863	257	576	85	561.29	561.29	
866	258	574	85	561.25	561.25	
869	259	576	88	561.26	561.26	
873	260	584	87	561.33	561.33	
876	261	601	83	561.30	561.30	
879	262	621	80	561.28	561.28	
883	263	635	73	561.37	561.37	
886	264	646	73	561.42	561.42	
889	265	651	75	561.41	561.41	
893	266	654	75	561.42	561.42	
896	267	659	73	561.42	561.42	
899	268	659	73	561.38	561.38	
903	269	656	72	561.40	561.40	
906	270	656	70	561.40	561.40	
909	271	659	75	561.38	561.38	
913	272	659	74	561.54	561.54	
916	273	660	74	561.48	561.48	
919	274	659	72	561.49	561.49	
923	275	661	76	561.49	561.49	
926	276	660	72	561.43	561.43	
929	277	664	69	561.41	561.41	
933	278	661	74	561.34	561.34	
936	279	661	71	561.47	561.47	
939	280	660	75	561.52	561.52	
943	281	656	71	561.42	561.42	
946	282	661	73	561.44	561.44	
949	283	659	73	561.43	561.43	
953	284	658	74	561.49	561.49	
956	285	658	74	561.45	561.45	
959	286	658	74	561.45	561.45	
963	287	657	78	561.50	561.50	
966	288	660	77	561.49	561.49	
969	289	658	74	561.50	561.50	
973	290	661	74	561.51	561.51	
976	291	663	74	561.52	561.52	
979	292	661	75	561.50	561.50	
983	293	659	78	561.51	561.51	
986	294	659	76	561.57	561.57	
989	295	661	75	561.58	561.58	
993	296	659	80	561.49	561.49	
996	297	658	79	561.45	561.45	
999	298	655	80	561.48	561.48	
1003	299	658	79	561.47	561.47	
1006	300	657	82	561.52	561.52	
1009	301	656	79	561.52	561.52	
1013	302	656	78	561.54	561.54	
1016	303	656	77	561.54	561.54	
1019	304	658	79	561.53	561.53	
1023	305	657	76	561.55	561.55	
1026	306	657	79	561.54	561.54	
1029	307	657	81	561.63	561.63	
1033	308	656	80	561.54	561.54	
1036	309	652	79	561.55	561.55	
1039	310	654	81	561.54	561.54	
1043	311	658	79	561.56	561.56	
1046	312	657	78	561.49	561.49	
1049	313	656	80	561.52	561.52	
1053	314	656	78	561.52	561.52	
1056	315	654	79	561.54	561.54	
1059	316	653	78	561.54	561.54	
1063	317	655	82	561.60	561.60	
1066	318	658	82	561.58	561.58	
1069	319	656	80	561.59	561.59	
1073	320	656	85	561.68	561.68	
1076	321	655	81	561.68	561.68	
1079	322	656	81	561.70	561.70	
1083	323	656	80	561.64	561.64	
1086	324	656	80	561.65	561.65	
1089	325	656	80	561.64	561.64	
1093	326	656	84	561.67	561.67	
1096	327	657	82	561.70	561.70	
1099	328	657	80	561.69	561.69	
1103	329	657	80	561.72	561.72	
1106	330	656	81	561.68	561.68	
1109	331	655	82	561.69	561.69	
1113	332	652	80	561.69	561.69	
1116	333	655	84	561.63	561.63	
1119	334	654	85	561.64	561.64	
1123	335	654	80	561.65	561.65	
1126	336	654	78	561.65	561.65	
1129	337	657	80	561.65	561.65	
1133	338	654	80	561.66	561.66	
1136	339	653	80	561.66	561.66	
1139	340	657	84	561.68	561.68	
1143	341	655	78	561.69	561.69	
1146	342	656	82	561.69	561.69	
1149	343	659	77	561.71	561.71	
1153	344	658	80	561.72	561.72	
1156	345	656	81	561.70	561.70	
1159	346	658	84	561.64	561.64	
1163	347	670	83	561.66	561.66	
1166	348	681	86	561.80	561.80	
1169	349	688	86	561.83	561.83	
1173	350	698	87	561.84	561.84	
1176	351	695	85	561.85	561.85	
1179	352	692	87	561.86	561.86	
1183	353	694	87	561.88	561.88	
1186	354	693	84	561.85	561.85	
1189	355	695	90	561.85	561.85	
1193	356	693	87	561.84	561.84	
1196	357	693	86	561.84	561.84	
1199	358	692	85	561.83	561.83	
1203	359	689	83	561.86	561.86	
1206	360	694	86	561.87	561.87	
1209	361	692	88	561.87	561.87	
1213	362	691	87	561.87	561.87	
1216	363	693	88	561.86	561.86	
1219	364	695	83	561.77	561.77	
1223	365	692	84	561.78	561.78	
1226	366	691	85	561.77	561.77	
1229	367	696	87	561.79	561.79	
1233	368	694	85	561.78	561.78	
1236	369	691	83	561.78	561.78	
1239	370	692	82	561.79	561.79	
1243	371	691	83	561.77	561.77	
1246	372	694	84	561.77	561.77	
1249	373	690	87	561.80	561.80	
1253	374	693	84	561.79	561.79	
1256	375	692	86	561.78	561.78	
1259	376	694	87	561.79	561.79	
1263	377	698	90	561.79	561.79	
1266	378	695	85	561.81	561.81	
1269	379	693	87	561.80	561.80	
1273	380	693	88	561.80	561.80	
1276	381	693	86	561.80	561.80	
1279	382	691	86	561.79	561.79	
1283	383	694	84	561.81	561.81	
1286	384	695	87	561.81	561.81	
1289	385	692	85	561.71	561.71	
1293	386	692	85	561.86	561.86	
1296	387	695	84	561.85	561.85	
1299	388	692	87	561.81	561.81	
1303	389	691	86	561.81	561.81	
1306	390	693	87	561.81	561.81	
1309	391	691	88	561.80	561.80	
1313	392	694	87	561.82	561.82	
1316	393	694	83	561.79	561.79	
1319	394	693	88	561.79	561.79	
1323	395	690	87	561.81	561.81	
1326	396	689	86	561.78	561.78	
1329	397	683	84	561.84	561.84	
1333	398	672	84	561.86	561.86	
1336	399	668	84	561.88	561.88	
1339	400	665	86	561.88	561.88	
1343	401	667	85	561.89	561.89	
1346	402	668	84	561.88	561.88	
1349	403	667	83	561.88	561.88	
1353	404	668	87	561.87	561.87	
1356	405	670	85	561.87	561.87	
1359	406	672	84	561.81	561.81	
1363	407	673	81	561.81	561.81	
1366	408	667	81	561.80	561.80	
1369	409	670	82	561.79	561.79	
1373	410	668	83	561.80	561.80	
1376	411	671	83	561.78	561.78	
1379	412	668	83	561.78	561.78	
1383	413	669	85	561.79	561.79	
1386	414	669	80	561.75	561.75	
1389	415	667	87	561.71	561.71	
1393	416	669	85	561.76	561.76	
1396	417	668	85	561.79	561.79	
1399	418	669	87	561.77	561.77	
1403	419	666	86	561.77	561.77	
1406	420	667	84	561.75	561.75	
1409	421	671	85	561.77	561.77	
1413	422	669	84	561.82	561.82	
1416	423	669	85	561.81	561.81	
1419	424	669	84	561.87	561.87	
1423	425	668	88	561.86	561.86	
1426	426	668	84	561.85	561.85	
1429	427	673	87	561.80	561.80	
1433	428	670	85	561.79	561.79	
1436	429	673	84	561.78	561.78	
1439	430	669	84	561.78	561.78	
1443	431	669	87	561.75	561.75	
1446	432	665	88	561.83	561.83	
1449	433	670	87	561.82	561.82	
1453	434	667	86	561.81	561.81	
1456	435	667	85	561.73	561.73	
1459	436	669	83	561.79	561.79	
1463	437	668	82	561.73	561.73	
1466	438	665	85	561.69	561.69	
1469	439	669	82	561.69	561.69	
1473	440	665	83	561.68	561.68	
1476	441	667	83	561.68	561.68	
1479	442	666	81	561.67	561.67	
1483	443	666	84	561.67	561.67	
1486	444	668	87	561.66	561.66	
1489	445	666	86	561.59	561.59	
1493	446	666	86	561.65	561.65	
1496	447	668	86	561.64	561.64	
1499	448	665	86	561.65	561.65	
1503	449	668	84	561.59	561.59	
1506	450	667	85	561.69	561.69	
1509	451	665	84	561.69	561.69	
1513	452	668	82	561.76	561.76	
1516	453	669	84	561.69	561.69	
1519	454	671	87	561.67	561.67	
1523	455	667	89	561.64	561.64	
1526	456	670	85	561.63	561.63	
1529	457	666	87	561.62	561.62	
1533	458	668	85	561.64	561.64	
1536	459	665	82	561.64	561.64	
1539	460	662	85	561.64	561.64	
1543	461	668	84	561.64	561.64	
1546	462	665	88	561.60	561.60	
1549	463	665	83	561.59	561.59	
1553	464	664	86	561.59	561.59	
1556	465	663	88	561.60	561.60	
1559	466	665	82	561.59	561.59	
1563	467	663	82	561.58	561.58	
1566	468	664	86	561.59	561.59	
1569	469	663	88	561.57	561.57	
1573	470	664	85	561.57	561.57	
1576	471	665	85	561.60	561.60	
1579	472	664	87	561.58	561.58	
1583	473	661	88	561.59	561.59	
1586	474	662	85	561.57	561.57	
1589	475	663	84	561.59	561.59	
1593	476	663	83	561.57	561.57	
1596	477	664	83	561.58	561.58	
1599	478	662	87	561.58	561.58	
1603	479	662	82	561.55	561.55	
1606	480	663	84	561.56	561.56	
1609	481	661	83	561.54	561.54	
1613	482	663	83	561.50	561.50	
1616	483	666	84	561.51	561.51	
1619	484	664	85	561.52	561.52	
1623	485	662	87	561.56	561.56	
1626	486	664	85	561.57	561.57	
1629	487	666	88	561.55	561.55	
1633	488	667	87	561.54	561.54	
1636	489	663	85	561.55	561.55	
1639	490	665	87	561.55	561.55	
1643	491	669	83	561.54	561.54	
1646	492	667	86	561.54	561.54	
1649	493	665	83	561.51	561.51	
1653	494	672	84	561.55	561.55	
1656	495	690	80	561.47	561.47	
1659	496	706	83	561.42	561.42	
1663	497	712	83	561.58	561.58	
1666	498	714	86	561.53	561.53	
1669	499	714	85	561.44	561.44	
1673	500	714	83	565.12	565.12	
1676	501	722	80		0.00	
1679	502	724	76	566.84	566.84	
1683	503	720	86	561.43	561.43	
1686	504	717	98	561.43	561.43	
1689	505	720	86	561.42	561.42	
1693	506	721	87	561.47	561.47	
1696	507	721	89	561.46	561.46	
1699	508	721	88	561.46	561.46	
1703	509	721	87	561.44	561.44	
1706	510	722	86	561.45	561.45	
1709	511	719	88	561.40	561.40	
1713	512	719	83	561.40	561.40	
1716	513	718	86	561.38	561.38	
1719	514	721	85	561.33	561.33	
1723	515	718	91	561.34	561.34	
1726	516	724	88	561.34	561.34	
1729	517	722	84	561.33	561.33	
1733	518	721	86	561.37	561.37	
1736	519	719	83	561.42	561.42	
1739	520	717	84	561.36	561.36	
1743	521	716	84	561.35	561.35	
1746	522	718	84	561.41	561.41	
1749	523	716	86	561.41	561.41	
1753	524	718	86	561.35	561.35	
1756	525	717	84	561.42	561.42	
1759	526	707	85	565.55	565.55	
1763	527	713	83	566.12	566.12	
1766	528	718	84	561.38	561.38	
1769	529	721	87	561.39	561.39	
1773	530	719	88	561.40	561.40	
1776	531	722	84	561.40	561.40	
1779	532	718	86	561.40	561.40	
1783	533	718	84	561.46	561.46	
1786	534	720	82	561.45	561.45	
1789	535	721	86	561.46	561.46	
1793	536	721	84	561.46	561.46	
1796	537	722	86	561.41	561.41	
1799	538	723	84	561.43	561.43	
1803	539	720	86	561.38	561.38	
1806	540	716	85	561.39	561.39	
1809	541	719	86	561.42	561.42	
1813	542	718	87	561.42	561.42	
1816	543	716	85	561.48	561.48	
1819	544	714	83	561.58	561.58	
1823	545	718	85	561.58	561.58	
1826	546	716	84	561.51	561.51	
1829	547	719	83	561.52	561.52	
1833	548	720	85	561.52	561.52	
1836	549	720	85	561.46	561.46	
1839	550	720	87	561.49	561.49	
1843	551	720	87	561.50	561.50	
1846	552	722	84	561.56	561.56	
1849	553	720	85	561.57	561.57	
1853	554	719	88	561.57	561.57	
1856	555	719	85	561.56	561.56	
1859	556	719	85	561.59	561.59	
1863	557	720	85	561.60	561.60	
1866	558	722	86	561.55	561.55	
1869	559	721	84	561.60	561.60	
1873	560	716	83	561.58	561.58	
1876	561	718	84	561.66	561.66	
1879	562	717	82	561.64	561.64	
1883	563	721	80	561.68	561.68	
1886	564	716	85	561.68	561.68	
1889	565	719	82	561.70	561.70	
1893	566	715	81	561.60	561.60	
1896	567	717	87	561.60	561.60	
1899	568	718	85	561.55	561.55	
1903	569	719	84	561.56	561.56	
1906	570	721	86	561.57	561.57	
1909	571	724	85	561.57	561.57	
1913	572	722	86	561.58	561.58	
1916	573	719	84	561.63	561.63	
1919	574	722	82	561.64	561.64	
1923	575	721	84	561.62	561.62	
1926	576	721	85	561.69	561.69	
1929	577	723	85	561.71	561.71	
1933	578	724	88	561.72	561.72	
1936	579	723	86	561.73	561.73	
1939	580	720	88	561.71	561.71	
1943	581	721	85	561.71	561.71	
1946	582	722	87	561.70	561.70	
1949	583	722	85	561.78	561.78	
1953	584	724	86	561.73	561.73	
1956	585	722	87	561.73	561.73	
1959	586	722	87	561.73	561.73	
1963	587	720	87	561.68	561.68	
1966	588	724	86	561.69	561.69	
1969	589	723	85	561.68	561.68	
1973	590	726	84	561.68	561.68	
1976	591	726	84	561.68	561.68	
1979	592	722	86	561.69	561.69	
1983	593	720	84	561.74	561.74	
1986	594	723	86	561.76	561.76	
1989	595	720	83	561.75	561.75	
1993	596	723	86	561.76	561.76	
1996	597	722	83	561.66	561.66	
1999	598	723	85	561.69	561.69	
2002	599	720	83	561.69	561.69	
2006	600	717	86	561.69	561.69	
2009	601	725	68	569.28	569.28	
2013	602	724	74	566.78	566.78	
2016	603	722	83	561.66	561.66	
2019	604	721	86	561.73	561.73	
2023	605	725	74	567.67	567.67	
2026	606	723	87	561.72	561.72	
2029	607	722	88	561.73	561.73	
2032	608	725	74	567.65	567.65	
2036	609	726	72	567.71	567.71	
2039	610	725	84	561.72	561.72	
2043	611	725	86	561.72	561.72	
2046	612	725	88	561.73	561.73	
2049	613	722	83	561.73	561.73	
2053	614	727	76	567.50	567.50	
2056	615	723	87	561.73	561.73	
2059	616	723	87	561.73	561.73	
2063	617	725	82	561.73	561.73	
2066	618	723	88	561.73	561.73	
2069	619	724	84	561.72	561.72	
2072	620	730	85	561.73	561.73	
2076	621	725	77	567.38	567.38	
2079	622	727	90	561.71	561.71	
2083	623	737	87	561.66	561.66	
2086	624	753	90	561.66	561.66	
2089	625	774	93	561.72	561.72	
2093	626	786	95	561.71	561.71	
2096	627	790	85	570.76	570.76	
2099	628	792	93	568.54	568.54	
2102	629	799	94	561.74	561.74	
2106	630	800	95	561.76	561.76	
2109	631	801	96	561.75	561.75	
2113	632	800	93	561.74	561.74	
2116	633	797	93	561.72	561.72	
2119	634	797	95	561.71	561.71	
2123	635	797	91	561.70	561.70	
2126	636	798	92	561.70	561.70	
2129	637	799	92	561.69	561.69	
2132	638	800	94	561.70	561.70	
2136	639	800	96	561.66	561.66	
2139	640	802	93	561.71	561.71	
2142	641	800	94	561.71	561.71	
2146	642	800	95	561.71	561.71	
2149	643	799	102	561.71	561.71	
2153	644	794	79	570.95	570.95	
2156	645	797	92	561.65	561.65	
2159	646	801	96	561.64	561.64	
2163	647	795	100	561.64	561.64	
2166	648	798	90	561.66	561.66	
2169	649	799	89	561.65	561.65	
2172	650	798	87	561.65	561.65	
2176	651	794	88	561.64	561.64	
2179	652	795	89	561.63	561.63	
2183	653	797	86	561.63	561.63	
2186	654	795	90	561.64	561.64	
2189	655	796	92	561.60	561.60	
2193	656	795	86	561.60	561.60	
2196	657	795	91	561.52	561.52	
2199	658	797	86	561.53	561.53	
2202	659	801	91	561.59	561.59	
2206	660	799	91	561.58	561.58	
2209	661	798	90	561.58	561.58	
2212	662	797	91	561.57	561.57	
2216	663	799	90	561.57	561.57	
2219	664	787	82	570.29	570.29	
2223	665	793	78	570.89	570.89	
2226	666	799	92	561.49	561.49	
2229	667	800	95	561.58	561.58	
2232	668	792	78	570.19	570.19	
2236	669	798	92	561.57	561.57	
2239	670	799	96	561.55	561.55	
2242	671	794	84	569.93	569.93	
2246	672	801	95	561.55	561.55	
2249	673	801	93	561.48	561.48	
2253	674	797	97	561.47	561.47	
2256	675	796	93	561.47	561.47	
2259	676	801	90	561.53	561.53	
2262	677	801	90	561.53	561.53	
2266	678	802	88	561.51	561.51	
2269	679	800	86	561.56	561.56	
2272	680	801	93	561.59	561.59	
2276	681	800	93	561.53	561.53	
2279	682	801	91	561.50	561.50	
2283	683	805	87	561.50	561.50	
2286	684	799	89	561.51	561.51	
2289	685	801	91	561.51	561.51	
2293	686	800	90	561.49	561.49	
2296	687	800	91	561.48	561.48	
2299	688	800	86	561.46	561.46	
2302	689	800	90	561.46	561.46	
2306	690	799	90	561.47	561.47	
2309	691	800	90	561.44	561.44	
2312	692	798	87	561.45	561.45	
2316	693	800	90	561.44	561.44	
2319	694	802	90	561.43	561.43	
2323	695	799	86	561.39	561.39	
2326	696	797	88	561.36	561.36	
2329	697	798	93	561.36	561.36	
2332	698	799	88	561.34	561.34	
2336	699	803	89	561.34	561.34	
2339	700	800	92	561.32	561.32	
2342	701	803	88	561.32	561.32	
2346	702	798	90	561.31	561.31	
2349	703	798	87	561.31	561.31	
2353	704	797	87	561.32	561.32	
2356	705	800	89	561.36	561.36	
2359	706	800	87	561.34	561.34	
2362	707	801	88	561.30	561.30	
2366	708	801	86	561.29	561.29	
2369	709	794	78	569.49	569.49	
2372	710	801	88	561.30	561.30	
2376	711	803	88	561.29	561.29	
2379	712	794	76	569.53	569.53	
2382	713	800	89	561.25	561.25	
2386	714	798	90	561.26	561.26	
2389	715	799	93	561.26	561.26	
2393	716	802	87	561.24	561.24	
2396	717	804	85	561.27	561.27	
2399	718	798	81	567.74	567.74	
2402	719	802	90	561.17	561.17	
2406	720	802	84	561.15	561.15	
2409	721	803	95	561.15	561.15	
2412	722	803	85	561.15	561.15	
2416	723	802	86	561.21	561.21	
2419	724	796	80	570.17	570.17	
2423	725	801	83	561.15	561.15	
2426	726	799	85	561.15	561.15	
2429	727	799	75	569.81	569.81	
2432	728	795	75	570.18	570.18	
2436	729	800	86	561.17	561.17	
2439	730	800	84	561.17	561.17	
2442	731	798	74	570.46	570.46	
2446	732	796	79	570.77	570.77	
2449	733	801	85	561.17	561.17	
2452	734	802	85	561.17	561.17	
2456	735	793	73	570.77	570.77	
2459	736	799	84	561.16	561.16	
2462	737	797	84	561.16	561.16	
2466	738	800	95	561.16	561.16	
2469	739	799	85	561.28	561.28	
2472	740	802	86	561.29	561.29	
2476	741	805	80	561.29	561.29	
2479	742	814	87	561.27	561.27	
2482	743	830	85	561.07	561.07	
2486	744	846	82	561.24	561.24	
2489	745	869	82	561.21	561.21	
2493	746	882	80	565.88	565.88	
2496	747	897	72	561.22	561.22	
2499	748	904	77	561.21	561.21	
2502	749	907	72	561.21	561.21	
2506	750	903	74	561.27	561.27	
2509	751	902	75	561.26	561.26	
2512	752	900	69	561.25	561.25	
2516	753	901	71	561.28	561.28	
2519	754	902	74	561.23	561.23	
2522	755	902	74	561.24	561.24	
2526	756	901	72	561.27	561.27	
2529	757	906	71	561.28	561.28	
2532	758	902	74	561.32	561.32	
2536	759	904	76	561.34	561.34	
2539	760	903	74	561.26	561.26	
2542	761	903	71	561.20	561.20	
2546	762	903	73	561.20	561.20	
2549	763	900	76	561.13	561.13	
2552	764	896	72	561.15	561.15	
2556	765	899	72	561.17	561.17	
2559	766	899	72	561.15	561.15	
2562	767	903	74	561.17	561.17	
2566	768	901	70	561.16	561.16	
2569	769	899	73	561.14	561.14	
2572	770	904	70	561.20	561.20	
2576	771	903	69	561.21	561.21	
2579	772	902	70	561.21	561.21	
2582	773	901	72	561.22	561.22	
2586	774	903	71	561.24	561.24	
2589	775	904	71	561.22	561.22	
2592	776	902	69	561.23	561.23	
2596	777	908	71	561.23	561.23	
2599	778	903	68	561.23	561.23	
2602	779	906	70	561.24	561.24	
2606	780	902	69	561.24	561.24	
2609	781	905	69	561.29	561.29	
2612	782	899	70	561.30	561.30	
2616	783	903	72	561.26	561.26	
2619	784	901	74	561.30	561.30	
2622	785	901	68	561.34	561.34	
2626	786	899	73	561.35	561.35	
2629	787	899	69	561.37	561.37	
2632	788	902	70	561.30	561.30	
2636	789	901	75	561.19	561.19	
