RecordingTimestamp	GazePointIndex	GazePointXLeft	GazePointYLeft	CamX(L)	CamY(L)	DistanceLeft	Pupil(L)	Validity(L)	GazePointXRight	GazePointYRight	CamX(R)	CamY(R)	DistanceRight	Pupil(R)	Validity(R)	Fixation	GazePointX	GazePointY	Event	EventKey	Data 1	Data 2	Description
308	16	571	428	0.640	0.301	668.359	5.662	0	556	453	0.319	0.299	666.150	5.247	0	2	571	441	 	 	 	 	 
328	17	589	439	0.640	0.301	668.359	5.588	0	566	447	0.319	0.299	666.150	5.160	0	2	571	441	 	 	 	 	 
348	18	586	435	0.640	0.301	667.951	5.536	0	563	446	0.318	0.299	666.294	5.133	0	2	571	441	 	 	 	 	 
368	19	581	433	0.640	0.301	667.951	5.492	0	555	457	0.318	0.299	666.294	5.114	0	2	571	441	 	 	 	 	 
388	20	575	431	0.640	0.301	667.951	5.459	0	570	469	0.318	0.299	666.294	5.058	0	2	571	441	 	 	 	 	 
408	21	568	423	0.639	0.301	667.951	5.437	0	563	465	0.318	0.299	666.294	5.011	0	2	571	441	 	 	 	 	 
428	22	577	422	0.639	0.301	667.951	5.391	0	566	448	0.318	0.299	666.294	4.990	0	2	571	441	 	 	 	 	 
448	23	572	418	0.639	0.301	667.973	5.361	0	572	453	0.317	0.299	665.860	4.937	0	2	571	441	 	 	 	 	 
468	24	573	427	0.639	0.301	667.973	5.308	0	563	453	0.317	0.299	665.859	4.918	0	2	571	441	 	 	 	 	 
488	25	577	422	0.639	0.301	667.973	5.291	0	579	457	0.317	0.299	665.860	4.875	0	2	571	441	 	 	 	 	 
507	26	583	419	0.639	0.301	667.973	5.272	0	575	458	0.317	0.299	665.860	4.871	0	2	571	441	 	 	 	 	 
527	27	393	414	0.641	0.301	667.970	5.190	0	385	434	0.319	0.299	665.857	4.804	0	 	 	 	 	 	 	 	 
547	28	386	418	0.643	0.301	663.846	5.136	0	377	439	0.322	0.298	663.720	4.758	0	 	 	 	 	 	 	 	 
567	29	-26	413	0.645	0.302	663.841	5.132	0	-52	352	0.324	0.298	663.715	4.634	0	 	 	 	 	 	 	 	 
587	30	-28	347	0.645	0.301	663.841	5.139	0	14	311	0.324	0.298	663.716	4.644	0	 	 	 	 	 	 	 	 
607	31	-34	355	0.645	0.301	663.841	5.109	0	-3	316	0.324	0.298	663.716	4.641	0	 	 	 	 	 	 	 	 
627	32	-13	345	0.645	0.301	663.841	5.099	0	-19	309	0.324	0.298	663.715	4.626	0	 	 	 	 	 	 	 	 
647	33	-10	314	0.645	0.301	661.600	5.076	0	16	292	0.324	0.298	661.314	4.614	0	 	 	 	 	 	 	 	 
667	34	-22	356	0.645	0.301	661.600	5.069	0	-25	311	0.324	0.298	661.314	4.616	0	 	 	 	 	 	 	 	 
687	35	-19	350	0.645	0.301	661.600	5.063	0	-26	301	0.324	0.298	661.314	4.628	0	 	 	 	 	 	 	 	 
707	36	-19	341	0.645	0.301	661.600	5.116	0	-9	307	0.324	0.298	661.314	4.625	0	 	 	 	 	 	 	 	 
727	37	-18	360	0.646	0.301	661.600	5.060	0	-9	312	0.324	0.297	661.314	4.641	0	 	 	 	 	 	 	 	 
747	38	-14	357	0.646	0.301	660.728	5.063	0	-2	311	0.324	0.297	660.321	4.642	0	 	 	 	 	 	 	 	 
766	39	10	232	0.645	0.299	660.728	5.051	0	29	170	0.324	0.296	660.321	4.587	0	3	29	168	 	 	 	 	 
786	40	14	201	0.645	0.299	660.728	5.020	0	33	146	0.324	0.295	660.321	4.568	0	3	29	168	 	 	 	 	 
806	41	6	206	0.645	0.299	660.728	5.046	0	30	125	0.324	0.295	660.321	4.571	0	3	29	168	 	 	 	 	 
826	42	33	214	0.645	0.299	660.728	5.028	0	29	130	0.324	0.295	660.321	4.608	0	3	29	168	 	 	 	 	 
846	43	36	200	0.645	0.299	659.976	5.012	0	35	119	0.324	0.295	657.450	4.582	0	3	29	168	 	 	 	 	 
866	44	37	212	0.645	0.299	659.976	4.990	0	27	128	0.324	0.295	657.450	4.513	0	3	29	168	 	 	 	 	 
886	45	24	199	0.645	0.299	659.976	5.025	0	35	141	0.324	0.295	657.450	4.531	0	3	29	168	 	 	 	 	 
906	46	34	204	0.645	0.299	659.976	4.977	0	33	134	0.324	0.295	657.450	4.512	0	3	29	168	 	 	 	 	 
926	47	31	213	0.645	0.299	659.976	5.026	0	38	129	0.324	0.295	657.450	4.571	0	3	29	168	 	 	 	 	 
946	48	27	210	0.645	0.299	659.503	5.031	0	39	127	0.324	0.295	659.846	4.597	0	3	29	168	 	 	 	 	 
966	49	32	184	0.645	0.298	659.503	5.013	0	29	144	0.324	0.295	659.846	4.570	0	3	29	168	 	 	 	 	 
986	50	207	267	0.644	0.299	659.505	4.992	0	189	195	0.323	0.295	659.848	4.604	0	 	 	 	 	 	 	 	 
1006	51	305	304	0.642	0.299	659.506	5.017	0	306	278	0.321	0.296	659.849	4.571	0	 	 	 	 	 	 	 	 
1026	52	311	320	0.642	0.299	659.506	5.020	0	298	289	0.321	0.296	659.849	4.623	0	 	 	 	 	 	 	 	 
1046	53	439	368	0.642	0.300	663.390	5.045	0	423	327	0.321	0.297	665.439	4.674	0	 	 	 	 	 	 	 	 
1065	54	312	317	0.642	0.300	663.389	5.047	0	291	279	0.321	0.297	665.437	4.686	0	4	303	318	 	 	 	 	 
1085	55	319	322	0.642	0.300	663.389	5.110	0	299	289	0.321	0.297	665.437	4.677	0	4	303	318	 	 	 	 	 
1105	56	308	318	0.643	0.300	663.389	5.082	0	293	291	0.321	0.297	665.437	4.700	0	4	303	318	 	 	 	 	 
1125	57	315	317	0.643	0.300	663.389	5.165	0	293	289	0.321	0.297	665.437	4.666	0	4	303	318	 	 	 	 	 
1145	58	316	318	0.643	0.300	663.294	5.198	0	296	297	0.321	0.297	665.019	4.663	0	4	303	318	 	 	 	 	 
1165	59	300	324	0.643	0.300	663.294	5.164	0	289	292	0.321	0.297	665.019	4.696	0	4	303	318	 	 	 	 	 
1185	60	314	325	0.643	0.300	663.294	5.215	0	290	305	0.321	0.297	665.019	4.783	0	4	303	318	 	 	 	 	 
1205	61	309	323	0.643	0.300	663.294	5.241	0	292	289	0.321	0.297	665.019	4.766	0	4	303	318	 	 	 	 	 
1225	62	308	320	0.643	0.300	663.294	5.210	0	285	280	0.321	0.296	665.019	4.800	0	4	303	318	 	 	 	 	 
1245	63	313	316	0.642	0.299	664.892	5.258	0	285	279	0.321	0.296	665.911	4.855	0	4	303	318	 	 	 	 	 
1265	64	320	330	0.642	0.299	664.892	5.334	0	301	314	0.321	0.297	665.911	4.843	0	4	303	318	 	 	 	 	 
1285	65	311	324	0.642	0.300	664.892	5.325	0	291	307	0.321	0.297	665.911	4.851	0	4	303	318	 	 	 	 	 
1305	66	312	327	0.642	0.300	664.892	5.304	0	294	314	0.321	0.297	665.911	4.877	0	4	303	318	 	 	 	 	 
1325	67	308	336	0.642	0.300	664.892	5.340	0	301	305	0.321	0.297	665.911	4.894	0	4	303	318	 	 	 	 	 
1345	68	305	338	0.642	0.300	663.394	5.319	0	296	301	0.321	0.297	666.333	4.912	0	4	303	318	 	 	 	 	 
1364	69	308	348	0.642	0.300	663.394	5.303	0	293	325	0.321	0.297	666.333	4.954	0	4	303	318	 	 	 	 	 
1384	70	307	344	0.642	0.300	663.394	5.375	0	297	323	0.321	0.297	666.333	4.910	0	4	303	318	 	 	 	 	 
1404	71	313	341	0.642	0.300	663.394	5.334	0	298	320	0.321	0.297	666.333	4.972	0	4	303	318	 	 	 	 	 
1424	72	316	351	0.642	0.300	663.394	5.358	0	299	321	0.321	0.297	666.333	4.982	0	4	303	318	 	 	 	 	 
1444	73	318	349	0.642	0.300	662.980	5.385	0	302	320	0.321	0.297	666.043	4.976	0	4	303	318	 	 	 	 	 
1464	74	316	344	0.642	0.300	662.979	5.381	0	303	318	0.321	0.297	666.043	4.964	0	4	303	318	 	 	 	 	 
1484	75	307	350	0.642	0.300	662.979	5.337	0	298	318	0.321	0.297	666.042	5.012	0	4	303	318	 	 	 	 	 
1504	76	307	346	0.642	0.300	662.979	5.366	0	305	321	0.321	0.297	666.043	4.999	0	4	303	318	 	 	 	 	 
1524	77	265	335	0.643	0.300	662.979	5.338	0	262	298	0.321	0.296	666.042	5.057	0	 	 	 	 	 	 	 	 
1544	78	258	339	0.643	0.299	661.857	5.312	0	259	301	0.322	0.296	664.244	5.073	0	 	 	 	 	 	 	 	 
1564	79	123	270	0.644	0.299	661.855	5.304	0	138	196	0.323	0.295	664.243	4.945	0	 	 	 	 	 	 	 	 
1584	80	60	252	0.644	0.299	661.854	5.304	0	62	164	0.324	0.295	664.242	4.930	0	 	 	 	 	 	 	 	 
1604	81	84	239	0.645	0.299	661.855	5.340	0	80	147	0.324	0.295	664.242	4.937	0	 	 	 	 	 	 	 	 
1624	82	75	233	0.645	0.299	661.855	5.300	0	63	146	0.324	0.295	664.242	4.919	0	 	 	 	 	 	 	 	 
1644	83	50	223	0.645	0.299	659.702	5.292	0	25	125	0.324	0.295	662.862	4.901	0	 	 	 	 	 	 	 	 
1664	84	73	233	0.645	0.299	659.703	5.260	0	74	142	0.324	0.295	662.862	4.951	0	5	77	194	 	 	 	 	 
1683	85	87	234	0.645	0.299	659.703	5.311	0	73	130	0.324	0.296	662.862	4.931	0	5	77	194	 	 	 	 	 
1703	86	82	232	0.645	0.299	659.703	5.303	0	80	150	0.323	0.296	662.862	4.878	0	5	77	194	 	 	 	 	 
1723	87	78	232	0.644	0.299	659.703	5.297	0	75	145	0.323	0.296	662.862	4.907	0	5	77	194	 	 	 	 	 
1743	88	84	231	0.644	0.299	659.848	5.324	0	77	144	0.323	0.296	662.679	4.879	0	5	77	194	 	 	 	 	 
1763	89	63	212	0.644	0.299	659.848	5.249	0	66	150	0.323	0.296	662.679	4.890	0	5	77	194	 	 	 	 	 
1783	90	59	221	0.644	0.299	659.848	5.244	0	83	159	0.323	0.296	662.679	4.912	0	5	77	194	 	 	 	 	 
1803	91	78	228	0.644	0.300	659.848	5.263	0	80	175	0.323	0.296	662.679	4.884	0	5	77	194	 	 	 	 	 
1823	92	72	240	0.644	0.300	659.848	5.256	0	90	182	0.323	0.296	662.679	4.892	0	5	77	194	 	 	 	 	 
1843	93	76	250	0.644	0.300	659.587	5.257	0	101	194	0.323	0.296	662.454	4.895	0	5	77	194	 	 	 	 	 
1863	94	69	234	0.644	0.300	659.587	5.253	0	76	143	0.323	0.297	662.454	4.860	0	 	 	 	 	 	 	 	 
1883	95	80	226	0.644	0.300	659.587	5.186	0	84	152	0.323	0.297	662.454	4.870	0	 	 	 	 	 	 	 	 
1903	96	143	247	0.643	0.300	659.588	5.248	0	136	166	0.322	0.297	662.454	4.933	0	 	 	 	 	 	 	 	 
1923	97	366	286	0.640	0.301	659.590	5.265	0	392	227	0.319	0.298	662.457	4.892	0	 	 	 	 	 	 	 	 
1943	98	402	271	0.638	0.302	667.377	5.307	0	433	231	0.318	0.300	665.854	4.939	0	 	 	 	 	 	 	 	 
1963	99	639	408	0.636	0.303	667.380	5.394	0	649	435	0.316	0.301	665.857	5.027	0	 	 	 	 	 	 	 	 
1982	100	660	456	0.636	0.304	667.380	5.379	0	674	486	0.315	0.302	665.857	5.016	0	6	679	465	 	 	 	 	 
2002	101	670	444	0.636	0.304	667.380	5.374	0	672	475	0.315	0.302	665.857	5.015	0	6	679	465	 	 	 	 	 
2022	102	669	447	0.636	0.304	667.380	5.384	0	681	477	0.315	0.302	665.857	5.023	0	6	679	465	 	 	 	 	 
2042	103	685	474	0.635	0.304	665.599	5.361	0	697	500	0.314	0.302	667.196	5.027	0	6	679	465	 	 	 	 	 
2062	104	667	454	0.635	0.304	665.599	5.399	0	678	484	0.314	0.303	667.196	5.140	0	6	679	465	 	 	 	 	 
2082	105	673	445	0.635	0.305	665.599	5.423	0	677	472	0.314	0.303	667.196	5.116	0	6	679	465	 	 	 	 	 
2102	106	675	448	0.635	0.305	665.599	5.449	0	690	478	0.313	0.304	667.196	5.126	0	6	679	465	 	 	 	 	 
2122	107	676	432	0.635	0.306	665.599	5.436	0	684	473	0.313	0.304	667.196	5.125	0	6	679	465	 	 	 	 	 
2142	108	680	423	0.635	0.307	667.307	5.471	0	687	470	0.313	0.305	665.791	5.104	0	6	679	465	 	 	 	 	 
2162	109	668	447	0.634	0.307	667.307	5.505	0	686	495	0.313	0.305	665.791	5.200	0	6	679	465	 	 	 	 	 
2182	110	670	453	0.634	0.307	667.307	5.523	0	681	484	0.313	0.306	665.791	5.218	0	6	679	465	 	 	 	 	 
2202	111	673	448	0.634	0.308	667.307	5.578	0	685	491	0.313	0.306	665.791	5.190	0	6	679	465	 	 	 	 	 
2222	112	677	438	0.634	0.308	667.307	5.549	0	680	498	0.312	0.306	665.791	5.220	0	6	679	465	 	 	 	 	 
2241	113	679	441	0.634	0.308	666.586	5.569	0	678	493	0.312	0.307	666.126	5.226	0	6	679	465	 	 	 	 	 
2261	114	681	461	0.634	0.308	666.586	5.587	0	697	480	0.312	0.307	666.126	5.240	0	6	679	465	 	 	 	 	 
2281	115	866	500	0.631	0.309	666.588	5.551	0	873	534	0.310	0.308	666.128	5.250	0	 	 	 	 	 	 	 	 
2301	116	988	499	0.629	0.309	666.589	5.557	0	1004	551	0.308	0.309	666.129	5.254	0	 	 	 	 	 	 	 	 
2321	117	1003	508	0.629	0.309	666.589	5.534	0	1046	590	0.307	0.309	666.130	5.265	0	 	 	 	 	 	 	 	 
2341	118	1155	535	0.629	0.310	662.601	5.481	0	1192	637	0.307	0.310	659.932	5.225	0	 	 	 	 	 	 	 	 
2361	119	1022	521	0.629	0.310	662.599	5.517	0	1048	581	0.307	0.310	659.930	5.248	0	7	1031	561	 	 	 	 	 
2381	120	1021	521	0.629	0.310	662.599	5.543	0	1050	594	0.307	0.310	659.930	5.235	0	7	1031	561	 	 	 	 	 
2401	121	1017	520	0.629	0.310	662.599	5.487	0	1055	591	0.307	0.310	659.930	5.263	0	7	1031	561	 	 	 	 	 
2421	122	1021	518	0.629	0.310	662.599	5.552	0	1051	600	0.307	0.310	659.930	5.270	0	7	1031	561	 	 	 	 	 
2441	123	1018	521	0.629	0.310	661.363	5.543	0	1053	608	0.306	0.311	659.530	5.269	0	7	1031	561	 	 	 	 	 
2461	124	1015	529	0.629	0.311	661.363	5.528	0	1051	577	0.306	0.311	659.530	5.213	0	7	1031	561	 	 	 	 	 
2481	125	1013	527	0.628	0.311	661.363	5.536	0	1061	596	0.306	0.311	659.531	5.238	0	7	1031	561	 	 	 	 	 
2501	126	1012	527	0.628	0.311	661.363	5.524	0	1048	594	0.306	0.311	659.530	5.246	0	7	1031	561	 	 	 	 	 
2521	127	1015	523	0.628	0.311	661.363	5.555	0	1056	597	0.306	0.312	659.531	5.193	0	7	1031	561	 	 	 	 	 
2541	128	1014	523	0.628	0.311	660.624	5.552	0	1058	608	0.306	0.312	659.478	5.206	0	7	1031	561	 	 	 	 	 
2560	129	1009	526	0.628	0.311	660.624	5.521	0	1051	582	0.306	0.312	659.478	5.205	0	7	1031	561	 	 	 	 	 
2580	130	1015	518	0.628	0.311	660.624	5.539	0	1043	590	0.306	0.312	659.478	5.201	0	7	1031	561	 	 	 	 	 
2600	131	1015	528	0.628	0.311	660.624	5.516	0	1058	577	0.305	0.312	659.478	5.189	0	7	1031	561	 	 	 	 	 
2620	132	1016	526	0.628	0.311	660.624	5.515	0	1047	582	0.305	0.312	659.478	5.193	0	7	1031	561	 	 	 	 	 
2640	133	1020	524	0.628	0.311	660.852	5.520	0	1047	583	0.305	0.312	659.697	5.189	0	7	1031	561	 	 	 	 	 
2660	134	1010	531	0.627	0.311	660.852	5.505	0	1046	592	0.305	0.312	659.697	5.197	0	7	1031	561	 	 	 	 	 
2680	135	1007	525	0.627	0.311	660.852	5.557	0	1059	609	0.305	0.312	659.697	5.165	0	7	1031	561	 	 	 	 	 
2700	136	1008	524	0.627	0.311	660.852	5.543	0	1046	607	0.304	0.312	659.697	5.180	0	7	1031	561	 	 	 	 	 
2720	137	1013	529	0.626	0.311	660.852	5.522	0	1049	595	0.304	0.313	659.697	5.169	0	7	1031	561	 	 	 	 	 
2740	138	1012	526	0.626	0.312	660.895	5.546	0	1054	602	0.304	0.313	660.371	5.159	0	7	1031	561	 	 	 	 	 
2760	139	1002	534	0.626	0.311	660.895	5.541	0	1052	604	0.303	0.313	660.371	5.200	0	7	1031	561	 	 	 	 	 
2780	140	1008	537	0.625	0.311	660.895	5.566	0	1046	603	0.303	0.313	660.371	5.229	0	7	1031	561	 	 	 	 	 
2800	141	1016	537	0.625	0.311	660.895	5.579	0	1047	607	0.303	0.313	660.371	5.160	0	7	1031	561	 	 	 	 	 
2820	142	1004	531	0.625	0.311	660.895	5.570	0	1029	601	0.302	0.313	660.370	5.197	0	7	1031	561	 	 	 	 	 
2840	143	1008	534	0.625	0.312	660.253	5.583	0	1023	604	0.302	0.314	659.038	5.183	0	7	1031	561	 	 	 	 	 
2859	144	838	585	0.626	0.312	660.251	5.584	0	865	633	0.304	0.314	659.036	5.163	0	 	 	 	 	 	 	 	 
2879	145	742	606	0.627	0.312	660.250	5.593	0	765	639	0.305	0.314	659.035	5.166	0	 	 	 	 	 	 	 	 
2899	146	756	610	0.627	0.312	660.250	5.604	0	777	648	0.305	0.314	659.035	5.142	0	 	 	 	 	 	 	 	 
2919	147	748	609	0.627	0.312	660.250	5.537	0	769	655	0.305	0.314	659.035	5.126	0	 	 	 	 	 	 	 	 
2939	148	695	621	0.627	0.312	661.195	5.548	0	715	658	0.305	0.313	661.076	5.133	0	 	 	 	 	 	 	 	 
2959	149	750	624	0.627	0.311	661.196	5.580	0	764	645	0.305	0.313	661.076	5.176	0	8	758	620	 	 	 	 	 
2979	150	755	612	0.627	0.312	661.196	5.559	0	764	645	0.305	0.314	661.076	5.187	0	8	758	620	 	 	 	 	 
2999	151	754	608	0.627	0.312	661.196	5.527	0	766	638	0.305	0.314	661.076	5.199	0	8	758	620	 	 	 	 	 
3019	152	745	602	0.627	0.312	661.196	5.578	0	765	636	0.305	0.314	661.076	5.125	0	8	758	620	 	 	 	 	 
3039	153	747	590	0.627	0.312	663.232	5.575	0	766	633	0.305	0.314	661.467	5.132	0	8	758	620	 	 	 	 	 
3059	154	753	604	0.627	0.312	663.232	5.589	0	772	639	0.305	0.314	661.467	5.167	0	8	758	620	 	 	 	 	 
3079	155	-1280	-1024	0.305	0.313	-1.000	-1.000	4	739	738	0.305	0.313	661.467	4.971	0	 	 	 	 	 	 	 	 
3099	156	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
3119	157	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
3139	158	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
3158	159	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
3178	160	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
3198	161	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
3218	162	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
3238	163	726	643	0.630	0.309	663.232	5.381	0	628	789	0.307	0.310	661.466	4.739	0	 	 	 	 	 	 	 	 
3278	164	726	640	0.630	0.309	665.429	5.398	0	629	783	0.307	0.310	667.082	4.778	0	 	 	 	 	 	 	 	 
3298	165	691	410	0.630	0.309	665.429	5.453	0	673	457	0.307	0.310	667.082	5.004	0	9	673	452	 	 	 	 	 
3318	166	676	445	0.630	0.309	665.428	5.419	0	658	462	0.307	0.310	667.082	4.936	0	9	673	452	 	 	 	 	 
3338	167	672	443	0.630	0.309	665.428	5.354	0	678	451	0.307	0.310	667.082	4.913	0	9	673	452	 	 	 	 	 
3358	168	678	449	0.630	0.309	665.428	5.362	0	675	463	0.307	0.310	667.082	4.883	0	9	673	452	 	 	 	 	 
3378	169	668	472	0.630	0.309	664.114	5.311	0	671	470	0.307	0.310	663.488	4.808	0	9	673	452	 	 	 	 	 
3398	170	673	431	0.630	0.309	664.114	5.257	0	668	467	0.307	0.310	663.488	4.858	0	9	673	452	 	 	 	 	 
3418	171	677	426	0.630	0.309	664.114	5.258	0	683	455	0.306	0.310	663.488	4.844	0	9	673	452	 	 	 	 	 
3438	172	755	374	0.628	0.308	664.115	5.272	0	796	378	0.306	0.309	663.489	4.833	0	 	 	 	 	 	 	 	 
3457	173	893	300	0.626	0.306	664.117	5.245	0	929	311	0.304	0.308	663.491	4.836	0	 	 	 	 	 	 	 	 
3477	174	934	267	0.625	0.305	665.835	5.261	0	977	292	0.303	0.308	655.860	4.770	0	 	 	 	 	 	 	 	 
3497	175	986	199	0.625	0.305	665.836	5.190	0	1020	244	0.303	0.307	655.860	4.838	0	10	999	214	 	 	 	 	 
3517	176	975	200	0.625	0.305	665.836	5.226	0	1018	231	0.303	0.307	655.860	4.839	0	10	999	214	 	 	 	 	 
3537	177	973	182	0.625	0.305	665.836	5.296	0	1024	239	0.303	0.307	655.860	4.816	0	10	999	214	 	 	 	 	 
3557	178	974	191	0.625	0.305	665.836	5.277	0	1014	247	0.303	0.307	655.860	4.840	0	10	999	214	 	 	 	 	 
3577	179	966	190	0.625	0.305	664.638	5.310	0	1015	242	0.302	0.307	656.187	4.838	0	10	999	214	 	 	 	 	 
3597	180	975	202	0.625	0.305	664.638	5.238	0	1023	217	0.303	0.307	656.187	4.876	0	10	999	214	 	 	 	 	 
3617	181	987	202	0.625	0.305	664.638	5.252	0	1027	220	0.303	0.307	656.187	4.894	0	10	999	214	 	 	 	 	 
3637	182	982	196	0.625	0.305	664.638	5.251	0	1020	236	0.303	0.307	656.187	4.801	0	10	999	214	 	 	 	 	 
3657	183	978	210	0.625	0.304	664.638	5.235	0	1022	235	0.303	0.307	656.187	4.855	0	10	999	214	 	 	 	 	 
3677	184	983	209	0.625	0.304	664.380	5.240	0	1021	243	0.303	0.307	655.777	4.835	0	10	999	214	 	 	 	 	 
3697	185	983	181	0.625	0.304	664.380	5.214	0	1024	232	0.303	0.306	655.777	4.822	0	10	999	214	 	 	 	 	 
3717	186	987	190	0.625	0.304	664.380	5.172	0	1019	227	0.303	0.306	655.777	4.790	0	10	999	214	 	 	 	 	 
3737	187	979	199	0.626	0.304	664.380	5.154	0	1011	216	0.303	0.306	655.777	4.793	0	10	999	214	 	 	 	 	 
3757	188	912	213	0.626	0.303	664.379	5.207	0	974	231	0.304	0.306	655.777	4.731	0	 	 	 	 	 	 	 	 
3776	189	906	223	0.630	0.303	663.899	5.178	0	972	209	0.308	0.305	661.592	4.748	0	 	 	 	 	 	 	 	 
3796	190	302	120	0.633	0.303	663.892	5.147	0	332	61	0.312	0.304	661.584	4.700	0	 	 	 	 	 	 	 	 
3816	191	135	140	0.635	0.303	663.890	5.098	0	165	78	0.314	0.304	661.582	4.646	0	 	 	 	 	 	 	 	 
3836	192	128	124	0.635	0.304	663.890	5.083	0	166	55	0.313	0.304	661.582	4.644	0	 	 	 	 	 	 	 	 
3856	193	135	144	0.635	0.304	663.890	5.080	0	169	52	0.313	0.304	661.582	4.662	0	 	 	 	 	 	 	 	 
3876	194	46	168	0.635	0.304	657.608	5.000	0	72	58	0.313	0.304	659.583	4.618	0	 	 	 	 	 	 	 	 
3896	195	136	131	0.636	0.304	657.609	5.034	0	165	89	0.314	0.303	659.584	4.629	0	 	 	 	 	 	 	 	 
3916	196	150	133	0.636	0.303	657.609	5.046	0	166	65	0.314	0.303	659.584	4.620	0	 	 	 	 	 	 	 	 
3936	197	154	129	0.636	0.303	657.609	5.037	0	156	70	0.314	0.303	659.584	4.622	0	 	 	 	 	 	 	 	 
3956	198	129	132	0.636	0.303	657.609	5.040	0	156	72	0.314	0.303	659.584	4.638	0	 	 	 	 	 	 	 	 
3976	199	152	156	0.637	0.303	649.361	4.984	0	161	84	0.316	0.302	652.380	4.586	0	 	 	 	 	 	 	 	 
3996	200	-38	61	0.638	0.302	649.359	4.970	0	-8	-22	0.316	0.301	652.379	4.586	0	11	-37	22	 	 	 	 	  	 
