RecordingTimestamp	GazePointIndex	GazePointXLeft	GazePointYLeft	CamX(L)	CamY(L)	DistanceLeft	Pupil(L)	Validity(L)	GazePointXRight	GazePointYRight	CamX(R)	CamY(R)	DistanceRight	Pupil(R)	Validity(R)	Fixation	GazePointX	GazePointY	Event	EventKey	Data 1	Data 2	Description
1887	95	856	1079	0.669	0.436	598.662	5.097	0	870	1167	0.375	0.456	603.578	5.006	0	 	 	 	 	 	 	 	 
1907	96	833	1064	0.669	0.436	598.662	5.119	0	873	1172	0.375	0.456	603.578	4.972	0	 	 	 	 	 	 	 	 
1927	97	856	1083	0.669	0.436	598.536	5.139	0	893	1168	0.375	0.456	599.329	4.946	0	 	 	 	 	 	 	 	 
1947	98	824	1055	0.669	0.436	598.535	5.127	0	869	1170	0.375	0.456	599.329	4.981	0	 	 	 	 	 	 	 	 
1967	99	845	1055	0.669	0.436	598.536	5.123	0	860	1165	0.375	0.456	599.329	4.977	0	 	 	 	 	 	 	 	 
1987	100	840	1058	0.669	0.436	598.536	5.152	0	860	1168	0.375	0.456	599.329	5.015	0	 	 	 	 	 	 	 	 
2007	101	847	1054	0.669	0.436	598.536	5.166	0	867	1156	0.375	0.456	599.329	5.049	0	 	 	 	 	 	 	 	 
2027	102	859	1054	0.669	0.436	599.638	5.183	0	862	1153	0.375	0.456	598.445	5.055	0	 	 	 	 	 	 	 	 
2047	103	899	1051	0.669	0.436	599.639	5.049	0	897	1156	0.374	0.456	598.446	5.024	0	8	905	1104	 	 	 	 	 
2067	104	882	1033	0.669	0.436	599.639	5.112	0	921	1160	0.374	0.456	598.446	4.990	0	8	905	1104	 	 	 	 	 
2087	105	884	1021	0.669	0.436	599.639	5.185	0	918	1142	0.374	0.456	598.446	5.093	0	8	905	1104	 	 	 	 	 
2107	106	895	1037	0.669	0.436	599.639	5.186	0	910	1157	0.374	0.456	598.446	5.035	0	8	905	1104	 	 	 	 	 
2127	107	884	1025	0.669	0.436	595.991	5.216	0	923	1154	0.374	0.456	598.430	5.045	0	8	905	1104	 	 	 	 	 
2146	108	884	1061	0.669	0.436	595.991	5.000	0	916	1159	0.375	0.456	598.430	4.983	0	8	905	1104	 	 	 	 	 
2166	109	899	1067	0.670	0.436	595.992	4.961	0	925	1153	0.375	0.456	598.430	4.991	0	8	905	1104	 	 	 	 	 
2186	110	887	1063	0.670	0.436	595.991	4.968	0	913	1154	0.375	0.456	598.430	4.961	0	8	905	1104	 	 	 	 	 
2206	111	909	1068	0.670	0.436	595.992	4.977	0	915	1165	0.375	0.456	598.430	4.928	0	8	905	1104	 	 	 	 	 
2226	112	917	1070	0.670	0.436	596.886	4.965	0	915	1162	0.375	0.456	597.570	4.913	0	8	905	1104	 	 	 	 	 
2246	113	901	1061	0.670	0.436	596.886	4.888	0	920	1175	0.376	0.456	597.570	4.867	0	8	905	1104	 	 	 	 	 
2266	114	680	1110	0.672	0.436	596.883	4.991	0	615	1191	0.378	0.456	597.567	4.824	0	 	 	 	 	 	 	 	 
2286	115	608	1114	0.674	0.437	596.882	4.783	0	597	1194	0.379	0.456	597.565	4.828	0	 	 	 	 	 	 	 	 
2306	116	650	1056	0.674	0.437	596.882	4.750	0	597	1193	0.379	0.456	597.565	4.834	0	 	 	 	 	 	 	 	 
2326	117	446	1131	0.674	0.437	598.695	4.752	0	461	1230	0.380	0.456	599.729	4.827	0	 	 	 	 	 	 	 	 
2346	118	619	1111	0.674	0.437	598.698	4.752	0	595	1190	0.380	0.456	599.731	4.852	0	 	 	 	 	 	 	 	 
2366	119	623	1119	0.675	0.437	598.698	4.802	0	598	1193	0.380	0.455	599.731	4.801	0	 	 	 	 	 	 	 	 
2386	120	616	1138	0.675	0.437	598.698	4.795	0	596	1189	0.380	0.455	599.731	4.849	0	 	 	 	 	 	 	 	 
2406	121	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
2426	122	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
2446	123	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
2465	124	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
2485	125	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
2505	126	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
2525	127	303	226	0.679	0.424	598.693	4.862	0	320	330	0.386	0.442	599.726	4.903	0	9	306	268	 	 	 	 	 
2545	128	302	223	0.679	0.424	599.632	4.870	0	319	325	0.385	0.443	601.354	4.916	0	9	306	268	 	 	 	 	 
2565	129	300	254	0.679	0.424	599.632	4.771	0	311	283	0.385	0.443	601.354	4.851	0	9	306	268	 	 	 	 	 
2585	130	291	248	0.679	0.424	599.632	4.862	0	318	290	0.385	0.443	601.354	4.864	0	9	306	268	 	 	 	 	 
2605	131	303	256	0.679	0.424	599.632	4.903	0	315	297	0.385	0.443	601.354	4.832	0	9	306	268	 	 	 	 	 
2625	132	300	235	0.679	0.424	599.632	4.849	0	309	287	0.385	0.443	601.354	4.879	0	9	306	268	 	 	 	 	 
2645	133	299	235	0.679	0.424	598.896	4.906	0	311	291	0.385	0.443	601.938	4.884	0	9	306	268	 	 	 	 	 
2665	134	314	243	0.679	0.424	598.897	4.913	0	312	278	0.385	0.443	601.938	4.887	0	9	306	268	 	 	 	 	 
2685	135	302	247	0.679	0.424	598.897	4.909	0	296	281	0.385	0.443	601.938	4.920	0	9	306	268	 	 	 	 	 
2705	136	310	273	0.679	0.424	598.897	4.906	0	313	280	0.385	0.443	601.938	4.919	0	9	306	268	 	 	 	 	 
2724	137	307	276	0.679	0.424	598.897	4.887	0	314	289	0.385	0.443	601.938	4.935	0	9	306	268	 	 	 	 	 
2744	138	299	281	0.679	0.424	601.111	4.899	0	310	291	0.385	0.443	601.900	4.955	0	9	306	268	 	 	 	 	 
2764	139	305	251	0.679	0.423	601.112	5.000	0	317	277	0.385	0.442	601.900	4.961	0	9	306	268	 	 	 	 	 
2784	140	305	261	0.680	0.423	601.112	5.001	0	313	280	0.385	0.442	601.900	4.951	0	9	306	268	 	 	 	 	 
2804	141	291	252	0.680	0.423	601.111	4.954	0	307	262	0.385	0.442	601.900	4.932	0	9	306	268	 	 	 	 	 
2824	142	298	258	0.680	0.422	601.111	4.900	0	305	286	0.385	0.441	601.900	4.909	0	9	306	268	 	 	 	 	 
2844	143	296	267	0.680	0.422	599.152	4.865	0	300	284	0.385	0.441	601.899	4.895	0	9	306	268	 	 	 	 	 
2864	144	307	263	0.681	0.422	599.153	4.789	0	307	257	0.386	0.441	601.899	4.894	0	9	306	268	 	 	 	 	 
2884	145	306	257	0.681	0.422	599.153	4.804	0	307	272	0.386	0.440	601.899	4.866	0	9	306	268	 	 	 	 	 
2904	146	318	259	0.681	0.421	599.153	4.815	0	300	245	0.387	0.440	601.899	4.812	0	9	306	268	 	 	 	 	 
2924	147	394	210	0.681	0.421	599.154	4.731	0	379	206	0.387	0.439	601.900	4.825	0	 	 	 	 	 	 	 	 
2944	148	403	199	0.681	0.421	600.169	4.744	0	384	207	0.387	0.439	600.438	4.781	0	 	 	 	 	 	 	 	 
2964	149	381	178	0.682	0.421	600.169	4.689	0	390	196	0.388	0.439	600.438	4.722	0	 	 	 	 	 	 	 	 
2984	150	375	195	0.683	0.421	600.169	4.697	0	382	192	0.388	0.439	600.438	4.667	0	 	 	 	 	 	 	 	 
3004	151	381	91	0.683	0.420	600.169	4.677	0	403	111	0.389	0.438	600.438	4.767	0	 	 	 	 	 	 	 	 
3023	152	394	11	0.683	0.419	600.169	4.697	0	420	18	0.390	0.437	600.438	4.725	0	10	403	10	 	 	 	 	 
3043	153	397	-4	0.684	0.419	595.659	4.663	0	426	-10	0.390	0.437	597.850	4.704	0	10	403	10	 	 	 	 	 
3063	154	392	20	0.684	0.419	595.659	4.711	0	411	12	0.391	0.437	597.849	4.757	0	10	403	10	 	 	 	 	 
3083	155	399	13	0.685	0.420	595.659	4.699	0	399	9	0.391	0.437	597.849	4.759	0	10	403	10	 	 	 	 	 
3103	156	395	23	0.685	0.420	595.659	4.655	0	410	14	0.391	0.437	597.849	4.707	0	10	403	10	 	 	 	 	 
3123	157	386	16	0.685	0.420	595.659	4.704	0	413	-6	0.391	0.437	597.849	4.780	0	10	403	10	 	 	 	 	 
3143	158	387	10	0.685	0.419	596.880	4.695	0	410	-9	0.391	0.437	598.021	4.772	0	10	403	10	 	 	 	 	 
3163	159	395	30	0.685	0.419	596.880	4.673	0	399	16	0.391	0.437	598.021	4.712	0	10	403	10	 	 	 	 	 
3183	160	402	28	0.685	0.419	596.880	4.685	0	409	17	0.391	0.436	598.021	4.743	0	10	403	10	 	 	 	 	 
3203	161	396	29	0.685	0.418	596.880	4.740	0	401	10	0.391	0.436	598.021	4.759	0	10	403	10	 	 	 	 	 
3223	162	414	0	0.685	0.418	596.880	4.759	0	405	9	0.391	0.435	598.021	4.759	0	10	403	10	 	 	 	 	 
3243	163	419	0	0.683	0.416	595.834	4.777	0	409	8	0.390	0.434	597.742	4.781	0	10	403	10	 	 	 	 	 
3263	164	525	-81	0.683	0.416	595.836	4.717	0	525	-82	0.389	0.433	597.744	4.767	0	11	530	-72	 	 	 	 	 
3283	165	526	-79	0.682	0.416	595.836	4.860	0	542	-69	0.389	0.433	597.744	4.785	0	11	530	-72	 	 	 	 	 
3303	166	527	-74	0.682	0.415	595.836	4.760	0	532	-72	0.389	0.433	597.744	4.788	0	11	530	-72	 	 	 	 	 
3322	167	523	-80	0.682	0.416	595.836	4.751	0	541	-68	0.388	0.433	597.744	4.809	0	11	530	-72	 	 	 	 	 
3342	168	523	-78	0.682	0.416	596.005	4.801	0	549	-63	0.388	0.434	598.085	4.825	0	11	530	-72	 	 	 	 	 
3362	169	533	-78	0.681	0.417	596.006	4.744	0	536	-75	0.388	0.434	598.085	4.757	0	11	530	-72	 	 	 	 	 
3382	170	520	-58	0.681	0.417	596.005	4.793	0	527	-84	0.387	0.435	598.085	4.835	0	11	530	-72	 	 	 	 	 
3402	171	523	-83	0.681	0.417	596.005	4.810	0	530	-73	0.387	0.435	598.085	4.833	0	11	530	-72	 	 	 	 	 
3422	172	535	-67	0.681	0.417	596.006	4.778	0	529	-63	0.387	0.435	598.085	4.867	0	11	530	-72	 	 	 	 	 
3442	173	528	-75	0.681	0.419	599.226	4.835	0	524	-70	0.387	0.437	599.650	4.927	0	11	530	-72	 	 	 	 	 
3462	174	504	227	0.681	0.421	599.225	4.780	0	489	231	0.388	0.438	599.650	4.853	0	12	485	229	 	 	 	 	 
3482	175	487	228	0.681	0.420	599.225	4.874	0	485	255	0.387	0.438	599.650	4.851	0	12	485	229	 	 	 	 	 
3502	176	501	218	0.681	0.420	599.225	4.883	0	491	255	0.387	0.438	599.650	4.916	0	12	485	229	 	 	 	 	 
3522	177	485	204	0.681	0.420	599.225	4.899	0	481	244	0.387	0.438	599.649	4.868	0	12	485	229	 	 	 	 	 
3542	178	478	193	0.681	0.420	601.803	4.978	0	478	249	0.387	0.438	602.377	4.906	0	12	485	229	 	 	 	 	 
3562	179	501	218	0.682	0.420	601.803	4.857	0	485	244	0.387	0.438	602.377	4.933	0	12	485	229	 	 	 	 	 
3582	180	484	213	0.682	0.421	601.803	4.925	0	481	237	0.388	0.438	602.377	4.941	0	12	485	229	 	 	 	 	 
3602	181	495	228	0.682	0.421	601.803	4.882	0	481	231	0.388	0.438	602.377	4.943	0	12	485	229	 	 	 	 	 
3621	182	492	216	0.683	0.421	601.803	4.932	0	476	249	0.388	0.438	602.377	4.946	0	12	485	229	 	 	 	 	 
3641	183	485	215	0.682	0.423	602.760	4.969	0	473	240	0.388	0.440	603.955	4.964	0	12	485	229	 	 	 	 	 
3661	184	527	618	0.682	0.427	602.761	5.055	0	493	630	0.389	0.443	603.956	5.103	0	 	 	 	 	 	 	 	 
3681	185	564	749	0.682	0.428	602.761	5.129	0	520	773	0.389	0.445	603.956	5.125	0	 	 	 	 	 	 	 	 
3701	186	552	737	0.682	0.429	602.761	5.022	0	530	782	0.389	0.445	603.956	5.031	0	 	 	 	 	 	 	 	 
3721	187	559	752	0.682	0.429	602.761	5.035	0	535	807	0.389	0.445	603.956	5.032	0	 	 	 	 	 	 	 	 
3741	188	578	828	0.682	0.428	601.889	5.036	0	555	900	0.388	0.445	601.234	4.992	0	 	 	 	 	 	 	 	 
3761	189	552	758	0.682	0.428	601.888	5.035	0	532	797	0.388	0.445	601.234	5.025	0	 	 	 	 	 	 	 	 
3781	190	550	754	0.682	0.428	601.888	5.003	0	543	798	0.388	0.445	601.234	5.012	0	 	 	 	 	 	 	 	 
3801	191	553	744	0.682	0.428	601.888	5.031	0	538	798	0.387	0.445	601.234	5.018	0	 	 	 	 	 	 	 	 
3821	192	567	846	0.681	0.429	601.889	5.055	0	540	863	0.387	0.446	601.234	5.052	0	 	 	 	 	 	 	 	 
3841	193	642	997	0.681	0.429	599.607	5.029	0	544	862	0.387	0.446	608.018	5.104	0	13	601	946	 	 	 	 	 
3861	194	645	1000	0.681	0.429	599.607	4.936	0	550	910	0.387	0.446	608.019	5.038	0	13	601	946	 	 	 	 	 
3881	195	643	998	0.680	0.430	599.607	4.947	0	562	893	0.386	0.446	608.019	4.995	0	13	601	946	 	 	 	 	 
3901	196	644	1003	0.680	0.430	599.607	4.883	0	557	882	0.386	0.446	608.019	4.972	0	13	601	946	 	 	 	 	 
3921	197	641	998	0.680	0.430	599.607	4.918	0	561	889	0.385	0.446	608.019	4.965	0	13	601	946	 	 	 	 	 
3940	198	640	998	0.679	0.430	599.919	4.908	0	568	886	0.385	0.447	597.950	4.853	0	13	601	946	 	 	 	 	 
3960	199	643	999	0.679	0.430	599.919	4.900	0	556	906	0.384	0.447	597.950	4.864	0	13	601	946	 	 	 	 	 
3980	200	557	744	0.679	0.428	599.919	4.875	0	539	773	0.385	0.445	597.950	4.914	0	 	 	 	 	 	 	 	 
