RecordingTimestamp	GazePointIndex	GazePointXLeft	GazePointYLeft	CamX(L)	CamY(L)	DistanceLeft	Pupil(L)	Validity(L)	GazePointXRight	GazePointYRight	CamX(R)	CamY(R)	DistanceRight	Pupil(R)	Validity(R)	Fixation	GazePointX	GazePointY	Event	EventKey	Data 1	Data 2	Description
318	16	667	506	0.750	0.443	629.058	4.669	0	673	526	0.454	0.465	637.815	4.485	0	2	663	522	 	 	 	 	 
338	17	672	540	0.750	0.444	629.058	4.360	0	667	537	0.454	0.465	637.814	4.267	0	2	663	522	 	 	 	 	 
358	18	641	594	0.751	0.444	629.058	4.192	0	637	580	0.455	0.465	637.814	4.130	0	 	 	 	 	 	 	 	 
378	19	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
398	20	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
418	21	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
438	22	677	608	0.755	0.445	629.058	3.945	0	-1280	-1024	0.755	0.445	-1.000	-1.000	4	 	 	 	 	 	 	 	 
458	23	678	603	0.755	0.445	632.833	3.968	0	-1280	-1024	0.459	0.465	-1.000	-1.000	4	 	 	 	 	 	 	 	 
478	24	594	504	0.756	0.445	632.832	4.460	0	624	495	0.460	0.465	638.511	4.174	0	 	 	 	 	 	 	 	 
498	25	628	532	0.756	0.445	632.833	4.212	0	627	515	0.460	0.464	638.511	4.117	0	 	 	 	 	 	 	 	 
518	26	614	567	0.756	0.445	632.832	4.166	0	631	512	0.460	0.463	638.511	4.229	0	 	 	 	 	 	 	 	 
538	27	590	527	0.756	0.444	632.832	4.246	0	644	468	0.460	0.461	638.511	3.990	0	 	 	 	 	 	 	 	 
557	28	604	556	0.755	0.442	630.148	4.076	0	648	475	0.460	0.457	638.262	3.972	0	 	 	 	 	 	 	 	 
577	29	637	534	0.755	0.438	630.149	4.366	0	627	528	0.459	0.452	638.262	4.295	0	 	 	 	 	 	 	 	 
597	30	602	500	0.755	0.433	630.148	4.431	0	640	464	0.459	0.445	638.262	4.155	0	 	 	 	 	 	 	 	 
617	31	617	485	0.755	0.427	630.148	4.226	0	646	507	0.460	0.437	638.262	4.401	0	 	 	 	 	 	 	 	 
637	32	690	551	0.755	0.421	630.149	4.310	0	675	465	0.460	0.428	638.263	3.996	0	 	 	 	 	 	 	 	 
657	33	680	525	0.756	0.415	634.048	4.313	0	687	441	0.461	0.419	637.088	3.956	0	 	 	 	 	 	 	 	 
677	34	662	536	0.756	0.409	634.047	4.282	0	664	513	0.461	0.409	637.087	4.381	0	 	 	 	 	 	 	 	 
697	35	617	471	0.755	0.404	634.047	4.327	0	669	534	0.461	0.401	637.087	4.330	0	 	 	 	 	 	 	 	 
717	36	694	531	0.755	0.400	634.048	4.564	0	662	532	0.461	0.394	637.087	4.490	0	 	 	 	 	 	 	 	 
737	37	613	548	0.753	0.397	634.047	4.538	0	646	504	0.460	0.388	637.087	4.046	0	 	 	 	 	 	 	 	 
757	38	605	527	0.751	0.396	637.013	4.661	0	645	507	0.458	0.383	640.324	4.053	0	 	 	 	 	 	 	 	 
777	39	663	543	0.749	0.396	637.014	4.244	0	653	551	0.456	0.379	640.324	4.315	0	 	 	 	 	 	 	 	 
797	40	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
817	41	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
837	42	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
856	43	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
876	44	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
896	45	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
916	46	-1280	-1024	0.709	0.438	-1.000	-1.000	4	-1280	-1024	0.415	0.407	-1.000	-1.000	4	 	 	 	 	 	 	 	 
936	47	627	588	0.701	0.448	657.715	4.721	0	627	438	0.407	0.416	639.670	4.676	0	 	 	 	 	 	 	 	 
956	48	637	550	0.693	0.457	657.715	4.907	0	626	598	0.399	0.425	639.670	4.444	0	 	 	 	 	 	 	 	 
976	49	569	506	0.686	0.465	657.714	4.634	0	640	563	0.392	0.434	639.670	4.439	0	 	 	 	 	 	 	 	 
996	50	573	471	0.679	0.473	657.714	4.449	0	654	591	0.385	0.443	639.670	4.527	0	 	 	 	 	 	 	 	 
1016	51	563	475	0.672	0.480	635.682	4.307	0	658	678	0.379	0.452	638.671	4.390	0	3	603	542	 	 	 	 	 
1036	52	600	575	0.667	0.486	635.682	4.431	0	613	531	0.373	0.461	638.671	4.385	0	3	603	542	 	 	 	 	 
1056	53	592	582	0.661	0.492	635.682	4.343	0	624	528	0.368	0.470	638.671	4.430	0	3	603	542	 	 	 	 	 
1076	54	572	552	0.657	0.496	635.682	4.300	0	608	514	0.364	0.477	638.670	4.483	0	3	603	542	 	 	 	 	 
1096	55	608	575	0.653	0.498	635.682	4.257	0	611	515	0.361	0.484	638.671	4.226	0	3	603	542	 	 	 	 	 
1116	56	598	561	0.650	0.500	641.062	4.223	0	612	494	0.358	0.489	646.324	4.298	0	3	603	542	 	 	 	 	 
1136	57	607	580	0.649	0.501	641.062	4.450	0	660	566	0.357	0.494	646.324	4.514	0	 	 	 	 	 	 	 	 
1156	58	612	563	0.648	0.501	641.062	4.326	0	659	534	0.357	0.497	646.324	4.451	0	 	 	 	 	 	 	 	 
1175	59	604	565	0.648	0.500	641.062	4.314	0	629	535	0.357	0.499	646.324	4.374	0	 	 	 	 	 	 	 	 
1195	60	617	535	0.649	0.499	641.063	4.511	0	631	559	0.359	0.501	646.324	4.465	0	 	 	 	 	 	 	 	 
1215	61	617	513	0.651	0.498	647.031	4.491	0	620	532	0.361	0.503	652.078	4.448	0	 	 	 	 	 	 	 	 
1235	62	623	544	0.653	0.497	647.031	4.538	0	618	566	0.363	0.504	652.078	4.374	0	 	 	 	 	 	 	 	 
1255	63	636	525	0.655	0.497	647.031	4.507	0	620	549	0.366	0.506	652.078	4.482	0	 	 	 	 	 	 	 	 
1275	64	631	563	0.658	0.496	647.031	4.520	0	646	573	0.368	0.507	652.079	4.499	0	 	 	 	 	 	 	 	 
1295	65	651	567	0.660	0.495	647.031	4.407	0	637	551	0.371	0.507	652.079	4.597	0	 	 	 	 	 	 	 	 
1315	66	659	568	0.662	0.493	647.389	4.386	0	647	544	0.373	0.505	653.913	4.687	0	 	 	 	 	 	 	 	 
1335	67	631	549	0.664	0.490	647.389	4.432	0	569	545	0.376	0.503	653.912	4.573	0	 	 	 	 	 	 	 	 
1355	68	612	530	0.667	0.486	647.388	4.494	0	632	519	0.378	0.499	653.912	4.554	0	 	 	 	 	 	 	 	 
1375	69	635	507	0.670	0.481	647.389	4.586	0	660	514	0.381	0.494	653.913	4.724	0	 	 	 	 	 	 	 	 
1395	70	628	443	0.672	0.476	647.389	4.701	0	620	520	0.383	0.488	653.912	4.621	0	 	 	 	 	 	 	 	 
1415	71	624	422	0.674	0.472	645.831	4.766	0	663	505	0.385	0.483	653.554	4.656	0	 	 	 	 	 	 	 	 
1435	72	612	456	0.676	0.469	645.831	4.594	0	613	513	0.387	0.479	653.553	4.571	0	 	 	 	 	 	 	 	 
1455	73	659	465	0.678	0.467	645.832	4.605	0	612	524	0.388	0.476	653.553	4.316	0	 	 	 	 	 	 	 	 
1474	74	593	530	0.679	0.466	645.831	4.664	0	605	485	0.389	0.475	653.553	4.536	0	 	 	 	 	 	 	 	 
1494	75	605	483	0.679	0.467	645.831	4.605	0	605	530	0.388	0.475	653.553	4.615	0	 	 	 	 	 	 	 	 
1514	76	612	510	0.678	0.468	643.395	4.609	0	602	535	0.387	0.476	649.219	4.517	0	 	 	 	 	 	 	 	 
1534	77	624	479	0.677	0.470	643.395	4.671	0	613	512	0.386	0.477	649.220	4.384	0	 	 	 	 	 	 	 	 
1554	78	574	491	0.676	0.471	643.394	4.709	0	575	502	0.384	0.478	649.219	4.543	0	 	 	 	 	 	 	 	 
1574	79	439	390	0.675	0.471	643.393	4.645	0	450	406	0.384	0.478	649.217	4.455	0	 	 	 	 	 	 	 	 
1594	80	451	464	0.672	0.470	643.393	4.423	0	526	436	0.381	0.479	649.218	4.575	0	 	 	 	 	 	 	 	 
1614	81	382	452	0.670	0.468	638.360	4.373	0	471	411	0.378	0.479	644.596	4.617	0	 	 	 	 	 	 	 	 
1634	82	473	433	0.667	0.466	638.361	4.737	0	472	453	0.376	0.479	644.596	4.493	0	 	 	 	 	 	 	 	 
1654	83	475	416	0.666	0.464	638.361	4.640	0	460	456	0.374	0.479	644.596	4.545	0	 	 	 	 	 	 	 	 
1674	84	475	445	0.664	0.461	638.361	4.596	0	489	520	0.373	0.479	644.596	4.890	0	 	 	 	 	 	 	 	 
1694	85	431	440	0.663	0.460	638.360	4.631	0	474	422	0.372	0.479	644.596	4.414	0	 	 	 	 	 	 	 	 
1714	86	428	439	0.663	0.458	638.291	4.563	0	475	435	0.372	0.480	645.296	4.524	0	 	 	 	 	 	 	 	 
1733	87	439	434	0.663	0.458	638.291	4.525	0	467	424	0.372	0.482	645.296	4.380	0	 	 	 	 	 	 	 	 
1753	88	494	470	0.664	0.457	638.291	4.598	0	455	457	0.373	0.483	645.296	4.657	0	 	 	 	 	 	 	 	 
1773	89	480	457	0.665	0.458	638.291	4.606	0	453	450	0.374	0.485	645.296	4.577	0	 	 	 	 	 	 	 	 
1793	90	483	435	0.667	0.458	638.291	4.542	0	437	468	0.376	0.487	645.296	4.479	0	 	 	 	 	 	 	 	 
1813	91	511	453	0.670	0.458	636.679	4.571	0	428	488	0.379	0.488	644.225	4.599	0	 	 	 	 	 	 	 	 
1833	92	513	452	0.673	0.456	636.679	4.931	0	429	420	0.382	0.488	644.225	4.394	0	 	 	 	 	 	 	 	 
1853	93	438	458	0.677	0.454	636.678	4.569	0	449	367	0.386	0.487	644.225	4.716	0	 	 	 	 	 	 	 	 
1873	94	445	442	0.680	0.452	636.678	4.619	0	483	512	0.389	0.485	644.225	4.521	0	 	 	 	 	 	 	 	 
1893	95	465	423	0.684	0.450	636.679	4.782	0	443	469	0.393	0.483	644.225	4.518	0	 	 	 	 	 	 	 	 
1913	96	425	418	0.686	0.449	637.535	4.608	0	463	482	0.396	0.482	644.757	4.644	0	 	 	 	 	 	 	 	 
1933	97	468	423	0.689	0.449	637.536	4.803	0	435	439	0.398	0.481	644.757	4.381	0	 	 	 	 	 	 	 	 
1953	98	508	465	0.691	0.449	637.536	4.685	0	464	480	0.400	0.481	644.757	4.501	0	 	 	 	 	 	 	 	 
1973	99	470	446	0.693	0.450	637.536	4.478	0	449	436	0.402	0.480	644.757	4.611	0	 	 	 	 	 	 	 	 
1993	100	430	502	0.694	0.452	637.535	4.573	0	488	490	0.403	0.480	644.758	4.736	0	 	 	 	 	 	 	 	 
2013	101	438	525	0.695	0.453	637.828	4.445	0	503	500	0.404	0.480	646.734	4.868	0	 	 	 	 	 	 	 	 
2032	102	466	432	0.695	0.455	637.828	4.625	0	441	456	0.404	0.480	646.733	4.444	0	 	 	 	 	 	 	 	 
2052	103	605	430	0.692	0.456	637.830	4.796	0	678	412	0.401	0.481	646.736	4.466	0	 	 	 	 	 	 	 	 
2072	104	618	448	0.690	0.457	637.830	4.802	0	640	432	0.399	0.481	646.736	4.414	0	 	 	 	 	 	 	 	 
2092	105	615	405	0.688	0.458	637.830	4.771	0	653	410	0.397	0.481	646.736	4.452	0	 	 	 	 	 	 	 	 
2112	106	700	403	0.686	0.459	638.954	4.878	0	777	389	0.395	0.481	645.800	4.445	0	 	 	 	 	 	 	 	 
2132	107	619	460	0.684	0.459	638.953	4.541	0	637	444	0.393	0.482	645.798	4.477	0	 	 	 	 	 	 	 	 
2152	108	633	434	0.682	0.460	638.953	4.620	0	645	412	0.391	0.482	645.798	4.308	0	 	 	 	 	 	 	 	 
2172	109	645	424	0.680	0.460	638.953	4.945	0	643	450	0.388	0.482	645.798	4.466	0	 	 	 	 	 	 	 	 
2192	110	641	425	0.678	0.460	638.953	4.729	0	669	422	0.387	0.482	645.799	4.179	0	 	 	 	 	 	 	 	 
2212	111	652	409	0.676	0.460	637.724	4.856	0	675	416	0.385	0.482	644.875	4.103	0	 	 	 	 	 	 	 	 
2232	112	666	410	0.674	0.459	637.724	4.711	0	645	419	0.383	0.482	644.874	4.426	0	 	 	 	 	 	 	 	 
2252	113	613	463	0.673	0.458	637.723	4.550	0	659	421	0.382	0.482	644.874	4.688	0	 	 	 	 	 	 	 	 
2272	114	642	417	0.671	0.458	637.723	4.819	0	656	432	0.380	0.482	644.874	4.479	0	 	 	 	 	 	 	 	 
2292	115	650	423	0.670	0.457	637.724	4.685	0	651	464	0.379	0.483	644.874	4.403	0	 	 	 	 	 	 	 	 
2312	116	629	438	0.668	0.456	638.149	4.672	0	658	469	0.377	0.484	645.980	4.487	0	 	 	 	 	 	 	 	 
2332	117	640	406	0.667	0.455	638.149	4.499	0	674	507	0.376	0.484	645.980	5.024	0	 	 	 	 	 	 	 	 
2351	118	639	448	0.667	0.455	638.149	4.708	0	593	471	0.376	0.484	645.979	4.606	0	 	 	 	 	 	 	 	 
2371	119	634	434	0.668	0.455	638.149	4.673	0	650	425	0.377	0.484	645.979	4.409	0	 	 	 	 	 	 	 	 
2391	120	653	441	0.669	0.455	638.150	4.714	0	648	432	0.378	0.485	645.979	4.448	0	 	 	 	 	 	 	 	 
2411	121	652	463	0.671	0.456	637.554	4.823	0	619	399	0.380	0.484	644.529	4.164	0	 	 	 	 	 	 	 	 
2431	122	637	435	0.673	0.456	637.554	4.652	0	626	449	0.382	0.484	644.529	4.828	0	 	 	 	 	 	 	 	 
2451	123	648	453	0.675	0.456	637.554	4.964	0	667	426	0.384	0.484	644.530	4.729	0	 	 	 	 	 	 	 	 
2471	124	653	407	0.677	0.456	637.554	4.857	0	638	403	0.386	0.483	644.529	4.813	0	 	 	 	 	 	 	 	 
2491	125	642	431	0.679	0.456	637.554	4.920	0	648	432	0.388	0.483	644.529	4.463	0	 	 	 	 	 	 	 	 
2511	126	649	429	0.681	0.456	637.103	5.068	0	664	416	0.390	0.483	643.312	4.396	0	 	 	 	 	 	 	 	 
2531	127	655	414	0.683	0.456	637.103	5.035	0	689	471	0.391	0.483	643.313	4.692	0	 	 	 	 	 	 	 	 
2551	128	651	442	0.684	0.457	637.103	4.863	0	632	439	0.393	0.483	643.312	4.581	0	 	 	 	 	 	 	 	 
2571	129	634	384	0.686	0.457	637.103	4.880	0	595	407	0.394	0.483	643.311	4.808	0	 	 	 	 	 	 	 	 
2591	130	621	447	0.687	0.457	637.103	4.978	0	670	442	0.395	0.483	643.312	4.637	0	 	 	 	 	 	 	 	 
2611	131	612	452	0.687	0.458	635.560	4.880	0	631	416	0.395	0.483	642.653	4.629	0	 	 	 	 	 	 	 	 
2631	132	633	441	0.688	0.458	635.560	5.035	0	650	457	0.396	0.482	642.653	4.855	0	 	 	 	 	 	 	 	 
2650	133	656	447	0.688	0.458	635.561	4.935	0	668	500	0.396	0.482	642.653	4.798	0	 	 	 	 	 	 	 	 
2670	134	636	438	0.689	0.458	635.560	5.057	0	637	471	0.396	0.482	642.653	4.892	0	 	 	 	 	 	 	 	 
2690	135	625	443	0.688	0.458	635.560	4.900	0	648	442	0.396	0.482	642.653	4.807	0	 	 	 	 	 	 	 	 
2710	136	630	441	0.688	0.458	636.937	4.880	0	649	452	0.396	0.482	644.192	4.809	0	 	 	 	 	 	 	 	 
2730	137	627	440	0.687	0.458	636.937	4.884	0	635	441	0.395	0.482	644.192	4.725	0	 	 	 	 	 	 	 	 
2750	138	668	422	0.686	0.458	636.938	4.969	0	602	409	0.394	0.482	644.192	4.743	0	 	 	 	 	 	 	 	 
2770	139	611	451	0.685	0.458	636.937	4.894	0	640	482	0.393	0.482	644.192	4.661	0	 	 	 	 	 	 	 	 
2790	140	636	453	0.684	0.458	636.937	4.971	0	638	467	0.392	0.482	644.192	4.686	0	 	 	 	 	 	 	 	 
2810	141	643	452	0.684	0.458	636.736	5.001	0	632	472	0.392	0.483	643.780	4.668	0	 	 	 	 	 	 	 	 
2830	142	673	438	0.683	0.458	636.737	4.869	0	668	453	0.391	0.483	643.781	4.692	0	 	 	 	 	 	 	 	 
2850	143	625	428	0.682	0.458	636.736	4.853	0	646	452	0.390	0.483	643.780	4.978	0	 	 	 	 	 	 	 	 
2870	144	639	463	0.682	0.458	636.736	4.864	0	646	422	0.390	0.483	643.780	4.721	0	 	 	 	 	 	 	 	 
2890	145	656	440	0.681	0.458	636.736	4.961	0	633	432	0.390	0.483	643.780	4.713	0	 	 	 	 	 	 	 	 
2910	146	634	443	0.681	0.458	636.791	4.964	0	619	421	0.389	0.483	644.215	4.796	0	 	 	 	 	 	 	 	 
2930	147	628	439	0.681	0.459	636.791	5.042	0	689	453	0.389	0.483	644.216	4.862	0	 	 	 	 	 	 	 	 
2949	148	671	423	0.681	0.459	636.791	5.068	0	631	420	0.390	0.483	644.215	4.741	0	 	 	 	 	 	 	 	 
2969	149	630	435	0.682	0.459	636.791	4.919	0	640	462	0.390	0.483	644.216	4.835	0	4	630	437	 	 	 	 	 
2989	150	643	449	0.682	0.459	636.791	4.937	0	621	394	0.390	0.483	644.215	4.734	0	4	630	437	 	 	 	 	 
3009	151	655	443	0.683	0.458	637.558	4.910	0	589	385	0.391	0.483	643.146	4.679	0	4	630	437	 	 	 	 	 
3029	152	624	446	0.683	0.458	637.557	4.980	0	615	433	0.391	0.483	643.146	4.618	0	4	630	437	 	 	 	 	 
3049	153	613	448	0.683	0.458	637.557	4.828	0	662	392	0.392	0.483	643.147	4.655	0	4	630	437	 	 	 	 	 
3069	154	628	437	0.684	0.458	637.558	4.942	0	644	448	0.392	0.483	643.146	4.961	0	4	630	437	 	 	 	 	 
3089	155	617	470	0.685	0.458	637.557	4.881	0	637	456	0.393	0.483	643.146	4.826	0	4	630	437	 	 	 	 	 
3109	156	615	471	0.686	0.459	636.995	4.822	0	657	451	0.394	0.483	643.525	4.941	0	4	630	437	 	 	 	 	 
3129	157	615	463	0.686	0.459	636.995	4.892	0	643	433	0.395	0.483	643.525	4.763	0	4	630	437	 	 	 	 	 
3149	158	628	437	0.687	0.459	636.995	4.957	0	636	419	0.395	0.483	643.525	4.869	0	4	630	437	 	 	 	 	 
3169	159	633	478	0.688	0.459	636.995	4.785	0	650	455	0.396	0.483	643.525	4.933	0	 	 	 	 	 	 	 	 
3189	160	614	452	0.688	0.460	636.995	4.986	0	646	450	0.396	0.483	643.525	4.761	0	 	 	 	 	 	 	 	 
3209	161	622	448	0.689	0.460	637.468	4.987	0	646	452	0.397	0.483	643.829	4.832	0	 	 	 	 	 	 	 	 
3229	162	632	441	0.689	0.460	637.468	5.006	0	606	484	0.397	0.483	643.829	4.753	0	 	 	 	 	 	 	 	 
3248	163	629	430	0.689	0.460	637.468	4.966	0	598	392	0.398	0.484	643.829	4.836	0	 	 	 	 	 	 	 	 
3268	164	623	445	0.690	0.460	637.468	4.969	0	670	413	0.398	0.484	643.830	4.870	0	 	 	 	 	 	 	 	 
3288	165	649	469	0.690	0.460	637.468	4.961	0	620	460	0.398	0.484	643.829	4.759	0	 	 	 	 	 	 	 	 
3308	166	647	469	0.690	0.460	638.032	4.942	0	635	416	0.398	0.484	644.212	4.812	0	 	 	 	 	 	 	 	 
3328	167	665	451	0.689	0.460	638.033	5.161	0	660	431	0.398	0.484	644.212	4.747	0	 	 	 	 	 	 	 	 
3348	168	615	434	0.689	0.460	638.032	5.116	0	633	470	0.397	0.484	644.212	4.855	0	 	 	 	 	 	 	 	 
3368	169	658	446	0.688	0.460	638.033	4.862	0	637	455	0.397	0.484	644.212	4.647	0	 	 	 	 	 	 	 	 
3388	170	609	448	0.688	0.460	638.032	5.155	0	662	437	0.396	0.484	644.212	4.693	0	 	 	 	 	 	 	 	 
3408	171	591	443	0.687	0.460	637.988	5.068	0	650	453	0.396	0.484	644.094	4.690	0	 	 	 	 	 	 	 	 
3428	172	614	458	0.687	0.460	637.988	4.906	0	643	422	0.395	0.484	644.094	4.754	0	 	 	 	 	 	 	 	 
3448	173	635	490	0.686	0.460	637.988	4.962	0	627	468	0.395	0.485	644.093	4.830	0	 	 	 	 	 	 	 	 
3468	174	646	454	0.685	0.460	637.988	5.061	0	670	415	0.394	0.485	644.094	4.869	0	 	 	 	 	 	 	 	 
3488	175	611	427	0.685	0.460	637.988	5.053	0	646	479	0.393	0.485	644.094	4.881	0	5	637	449	 	 	 	 	 
3508	176	624	430	0.684	0.460	638.928	5.125	0	649	494	0.393	0.486	644.021	4.939	0	5	637	449	 	 	 	 	 
3527	177	620	460	0.684	0.461	638.928	4.951	0	648	446	0.392	0.486	644.021	4.719	0	5	637	449	 	 	 	 	 
3547	178	644	457	0.684	0.461	638.928	5.166	0	655	439	0.392	0.486	644.021	4.662	0	5	637	449	 	 	 	 	 
3567	179	620	457	0.683	0.461	638.928	4.794	0	630	413	0.392	0.486	644.021	4.950	0	5	637	449	 	 	 	 	 
3587	180	634	457	0.683	0.460	638.928	4.939	0	642	445	0.392	0.486	644.021	4.506	0	5	637	449	 	 	 	 	 
3607	181	641	455	0.683	0.460	638.767	4.952	0	638	434	0.392	0.486	644.500	4.536	0	5	637	449	 	 	 	 	 
3627	182	583	442	0.683	0.459	638.766	4.863	0	589	392	0.392	0.485	644.500	4.787	0	 	 	 	 	 	 	 	 
3647	183	381	266	0.685	0.457	638.763	4.599	0	429	250	0.394	0.483	644.497	4.381	0	 	 	 	 	 	 	 	 
3667	184	439	261	0.685	0.457	638.764	4.732	0	447	254	0.395	0.483	644.498	4.520	0	 	 	 	 	 	 	 	 
3687	185	403	255	0.685	0.457	638.764	4.632	0	433	230	0.394	0.483	644.497	4.303	0	 	 	 	 	 	 	 	 
3707	186	305	159	0.685	0.457	635.114	4.489	0	348	158	0.394	0.483	639.265	4.063	0	 	 	 	 	 	 	 	 
3727	187	411	308	0.685	0.457	635.116	4.652	0	455	199	0.395	0.483	639.267	4.486	0	 	 	 	 	 	 	 	 
3747	188	410	237	0.685	0.457	635.116	4.547	0	437	156	0.395	0.483	639.267	4.692	0	 	 	 	 	 	 	 	 
3767	189	458	304	0.686	0.457	635.116	4.626	0	434	231	0.395	0.483	639.267	4.376	0	 	 	 	 	 	 	 	 
3787	190	404	232	0.686	0.457	635.116	4.589	0	425	237	0.395	0.483	639.266	4.569	0	 	 	 	 	 	 	 	 
3807	191	416	212	0.687	0.458	633.343	4.539	0	412	232	0.396	0.483	640.787	4.611	0	 	 	 	 	 	 	 	 
3826	192	409	265	0.687	0.458	633.343	4.430	0	458	257	0.396	0.483	640.788	4.517	0	 	 	 	 	 	 	 	 
3846	193	428	258	0.688	0.458	633.344	4.555	0	438	271	0.397	0.483	640.787	4.481	0	 	 	 	 	 	 	 	 
3866	194	199	128	0.690	0.457	633.340	4.550	0	305	144	0.399	0.482	640.785	4.479	0	 	 	 	 	 	 	 	 
3886	195	-19	28	0.692	0.456	633.337	4.468	0	73	-34	0.403	0.481	640.782	4.286	0	 	 	 	 	 	 	 	 
3906	196	-73	17	0.692	0.456	618.656	4.431	0	13	-50	0.403	0.480	629.912	4.178	0	 	 	 	 	 	 	 	 
3926	197	-3	68	0.693	0.455	618.657	4.302	0	67	-2	0.403	0.480	629.913	4.170	0	 	 	 	 	 	 	 	 
3946	198	17	8	0.693	0.455	618.658	4.391	0	77	-12	0.403	0.480	629.913	4.147	0	 	 	 	 	 	 	 	 
3966	199	16	-4	0.693	0.455	618.658	4.593	0	56	-29	0.403	0.480	629.913	4.151	0	 	 	 	 	 	 	 	 
3986	200	5	41	0.693	0.455	618.657	4.448	0	48	28	0.403	0.480	629.913	4.173	0	 	 	 	 	 	 	 	 
