RecordingTimestamp	GazePointIndex	GazePointXLeft	GazePointYLeft	CamX(L)	CamY(L)	DistanceLeft	Pupil(L)	Validity(L)	GazePointXRight	GazePointYRight	CamX(R)	CamY(R)	DistanceRight	Pupil(R)	Validity(R)	Fixation	GazePointX	GazePointY	Event	EventKey	Data 1	Data 2	Description
337	17	652	318	0.757	0.286	606.510	4.599	0	646	315	0.438	0.309	608.846	4.396	0	1	643	308	 	 	 	 	 
356	18	646	315	0.757	0.286	606.509	4.629	0	642	310	0.439	0.309	608.846	4.377	0	1	643	308	 	 	 	 	 
376	19	647	333	0.758	0.286	606.509	4.642	0	638	303	0.439	0.310	608.846	4.388	0	1	643	308	 	 	 	 	 
396	20	639	316	0.758	0.287	606.509	4.602	0	640	291	0.439	0.310	608.846	4.384	0	1	643	308	 	 	 	 	 
416	21	644	295	0.758	0.287	606.509	4.582	0	640	304	0.440	0.310	608.846	4.343	0	1	643	308	 	 	 	 	 
436	22	642	296	0.759	0.287	607.095	4.578	0	639	297	0.440	0.310	608.950	4.345	0	1	643	308	 	 	 	 	 
456	23	620	295	0.759	0.287	607.095	4.625	0	636	273	0.440	0.310	608.950	4.363	0	1	643	308	 	 	 	 	 
476	24	575	210	0.760	0.286	607.094	4.594	0	576	212	0.441	0.309	608.949	4.353	0	 	 	 	 	 	 	 	 
496	25	573	170	0.760	0.286	607.094	4.668	0	574	164	0.442	0.309	608.949	4.368	0	 	 	 	 	 	 	 	 
516	26	565	155	0.760	0.286	607.094	4.602	0	564	155	0.442	0.309	608.949	4.407	0	 	 	 	 	 	 	 	 
536	27	539	100	0.761	0.286	603.937	4.580	0	529	108	0.442	0.309	606.975	4.396	0	 	 	 	 	 	 	 	 
556	28	568	187	0.761	0.286	603.938	4.567	0	564	179	0.442	0.309	606.975	4.403	0	 	 	 	 	 	 	 	 
576	29	573	204	0.761	0.286	603.938	4.550	0	568	181	0.442	0.309	606.975	4.348	0	 	 	 	 	 	 	 	 
596	30	570	191	0.761	0.286	603.938	4.574	0	566	168	0.442	0.309	606.975	4.382	0	 	 	 	 	 	 	 	 
616	31	494	193	0.762	0.286	603.937	4.606	0	501	168	0.443	0.309	606.974	4.370	0	 	 	 	 	 	 	 	 
636	32	491	205	0.763	0.287	601.912	4.592	0	497	166	0.444	0.309	606.407	4.344	0	 	 	 	 	 	 	 	 
655	33	448	175	0.763	0.287	601.911	4.547	0	446	163	0.444	0.310	606.406	4.326	0	2	448	167	 	 	 	 	 
675	34	448	178	0.763	0.287	601.911	4.587	0	446	157	0.444	0.310	606.406	4.353	0	2	448	167	 	 	 	 	 
695	35	438	176	0.763	0.287	601.911	4.575	0	448	161	0.444	0.311	606.406	4.368	0	2	448	167	 	 	 	 	 
715	36	454	168	0.764	0.288	601.911	4.572	0	457	172	0.444	0.311	606.406	4.347	0	2	448	167	 	 	 	 	 
735	37	452	167	0.764	0.288	602.261	4.594	0	459	174	0.444	0.312	605.251	4.358	0	2	448	167	 	 	 	 	 
755	38	443	168	0.764	0.289	602.261	4.580	0	449	157	0.444	0.312	605.251	4.332	0	2	448	167	 	 	 	 	 
775	39	450	181	0.764	0.289	602.261	4.556	0	449	155	0.444	0.313	605.251	4.314	0	2	448	167	 	 	 	 	 
795	40	438	158	0.764	0.290	602.261	4.573	0	452	163	0.444	0.313	605.251	4.308	0	2	448	167	 	 	 	 	 
815	41	287	125	0.766	0.290	602.259	4.531	0	302	121	0.447	0.313	605.249	4.432	0	 	 	 	 	 	 	 	 
835	42	280	141	0.767	0.290	596.410	4.477	0	292	125	0.448	0.313	603.351	4.417	0	 	 	 	 	 	 	 	 
855	43	253	116	0.767	0.290	596.409	4.541	0	251	100	0.448	0.314	603.350	4.245	0	 	 	 	 	 	 	 	 
875	44	407	126	0.765	0.291	596.412	4.584	0	426	136	0.445	0.314	603.353	4.343	0	 	 	 	 	 	 	 	 
895	45	651	151	0.761	0.291	596.416	4.538	0	658	140	0.442	0.315	603.356	4.334	0	 	 	 	 	 	 	 	 
915	46	654	157	0.762	0.291	596.416	4.494	0	650	138	0.442	0.315	603.356	4.266	0	 	 	 	 	 	 	 	 
935	47	831	148	0.762	0.291	600.133	4.527	0	827	140	0.442	0.316	606.052	4.333	0	 	 	 	 	 	 	 	 
955	48	647	143	0.762	0.291	600.130	4.548	0	651	130	0.443	0.316	606.049	4.322	0	 	 	 	 	 	 	 	 
974	49	646	142	0.762	0.291	600.130	4.522	0	647	138	0.443	0.316	606.049	4.297	0	 	 	 	 	 	 	 	 
994	50	637	145	0.763	0.292	600.130	4.533	0	646	130	0.443	0.316	606.049	4.270	0	 	 	 	 	 	 	 	 
1014	51	646	141	0.763	0.292	600.130	4.549	0	645	140	0.443	0.316	606.049	4.305	0	 	 	 	 	 	 	 	 
1034	52	644	136	0.761	0.292	601.707	4.550	0	643	148	0.441	0.317	604.322	4.272	0	 	 	 	 	 	 	 	 
1054	53	795	168	0.760	0.292	601.710	4.592	0	840	175	0.440	0.317	604.325	4.280	0	3	829	182	 	 	 	 	 
1074	54	827	188	0.760	0.292	601.710	4.520	0	831	173	0.440	0.317	604.325	4.289	0	3	829	182	 	 	 	 	 
1094	55	829	175	0.759	0.292	601.710	4.494	0	823	181	0.439	0.317	604.325	4.271	0	3	829	182	 	 	 	 	 
1114	56	823	183	0.759	0.292	601.710	4.489	0	831	178	0.439	0.317	604.325	4.223	0	3	829	182	 	 	 	 	 
1134	57	841	195	0.758	0.292	600.236	4.427	0	824	180	0.438	0.318	603.992	4.216	0	3	829	182	 	 	 	 	 
1154	58	828	179	0.757	0.292	600.236	4.482	0	827	184	0.437	0.318	603.992	4.274	0	3	829	182	 	 	 	 	 
1174	59	833	183	0.757	0.292	600.236	4.442	0	830	194	0.437	0.318	603.992	4.328	0	3	829	182	 	 	 	 	 
1194	60	768	201	0.757	0.292	600.235	4.565	0	775	173	0.437	0.319	603.991	4.264	0	 	 	 	 	 	 	 	 
1214	61	495	242	0.760	0.292	600.230	4.607	0	469	230	0.441	0.319	603.987	4.324	0	 	 	 	 	 	 	 	 
1233	62	453	251	0.761	0.292	600.757	4.632	0	425	224	0.442	0.319	606.224	4.355	0	4	415	230	 	 	 	 	 
1253	63	419	231	0.760	0.292	600.756	4.590	0	410	223	0.441	0.319	606.224	4.292	0	4	415	230	 	 	 	 	 
1273	64	415	228	0.760	0.292	600.756	4.542	0	416	230	0.441	0.319	606.224	4.282	0	4	415	230	 	 	 	 	 
1293	65	424	239	0.761	0.292	600.756	4.594	0	405	219	0.441	0.319	606.224	4.310	0	4	415	230	 	 	 	 	 
1313	66	417	241	0.761	0.292	600.756	4.620	0	413	232	0.441	0.319	606.224	4.323	0	4	415	230	 	 	 	 	 
1333	67	416	239	0.761	0.292	602.067	4.621	0	414	234	0.441	0.319	605.754	4.325	0	4	415	230	 	 	 	 	 
1353	68	419	235	0.762	0.292	602.067	4.616	0	412	214	0.442	0.319	605.753	4.351	0	4	415	230	 	 	 	 	 
1373	69	427	224	0.762	0.292	602.067	4.666	0	407	224	0.442	0.319	605.753	4.326	0	4	415	230	 	 	 	 	 
1393	70	421	228	0.762	0.292	602.067	4.622	0	411	203	0.442	0.319	605.753	4.375	0	4	415	230	 	 	 	 	 
1413	71	425	236	0.763	0.292	602.067	4.630	0	409	249	0.443	0.318	605.753	4.329	0	4	415	230	 	 	 	 	 
1433	72	429	234	0.763	0.292	601.310	4.640	0	407	251	0.443	0.318	605.954	4.328	0	4	415	230	 	 	 	 	 
1453	73	425	229	0.764	0.292	601.310	4.664	0	408	227	0.444	0.317	605.954	4.383	0	4	415	230	 	 	 	 	 
1473	74	437	328	0.763	0.293	601.310	4.669	0	415	335	0.444	0.318	605.954	4.336	0	 	 	 	 	 	 	 	 
1493	75	464	528	0.763	0.295	601.310	4.704	0	420	543	0.445	0.320	605.954	4.368	0	 	 	 	 	 	 	 	 
1513	76	453	529	0.764	0.295	601.310	4.679	0	431	530	0.445	0.320	605.954	4.424	0	 	 	 	 	 	 	 	 
1532	77	465	650	0.765	0.295	605.415	4.722	0	436	657	0.445	0.320	609.444	4.436	0	 	 	 	 	 	 	 	 
1552	78	442	521	0.765	0.295	605.414	4.751	0	425	528	0.445	0.320	609.444	4.442	0	5	439	529	 	 	 	 	 
1572	79	445	525	0.766	0.295	605.415	4.705	0	430	533	0.446	0.321	609.444	4.443	0	5	439	529	 	 	 	 	 
1592	80	452	521	0.766	0.295	605.415	4.712	0	435	548	0.446	0.320	609.444	4.489	0	5	439	529	 	 	 	 	 
1612	81	443	516	0.767	0.295	605.415	4.774	0	437	539	0.447	0.321	609.444	4.473	0	5	439	529	 	 	 	 	 
1632	82	447	519	0.767	0.295	604.642	4.749	0	442	546	0.447	0.320	609.208	4.485	0	5	439	529	 	 	 	 	 
1652	83	449	521	0.767	0.295	604.642	4.762	0	429	527	0.447	0.320	609.208	4.454	0	5	439	529	 	 	 	 	 
1672	84	454	528	0.768	0.295	604.642	4.732	0	432	526	0.448	0.320	609.208	4.455	0	5	439	529	 	 	 	 	 
1692	85	448	520	0.768	0.295	604.642	4.726	0	427	523	0.448	0.320	609.208	4.481	0	5	439	529	 	 	 	 	 
1712	86	444	534	0.768	0.295	604.642	4.771	0	428	541	0.448	0.320	609.208	4.479	0	5	439	529	 	 	 	 	 
1732	87	444	533	0.769	0.295	606.518	4.770	0	429	541	0.449	0.320	609.246	4.489	0	5	439	529	 	 	 	 	 
1752	88	446	524	0.769	0.295	606.518	4.827	0	430	528	0.449	0.319	609.246	4.548	0	5	439	529	 	 	 	 	 
1772	89	436	417	0.769	0.293	606.518	4.840	0	457	404	0.449	0.317	609.247	4.440	0	 	 	 	 	 	 	 	 
1792	90	439	175	0.768	0.289	606.518	4.833	0	466	163	0.450	0.314	609.247	4.524	0	 	 	 	 	 	 	 	 
1812	91	456	178	0.768	0.289	606.518	4.842	0	449	157	0.450	0.314	609.247	4.508	0	 	 	 	 	 	 	 	 
1832	92	454	54	0.769	0.289	600.889	4.804	0	467	17	0.450	0.314	604.738	4.440	0	 	 	 	 	 	 	 	 
1851	93	456	176	0.769	0.289	600.889	4.837	0	444	157	0.450	0.314	604.737	4.520	0	6	454	180	 	 	 	 	 
1871	94	454	179	0.769	0.289	600.889	4.822	0	453	162	0.449	0.314	604.738	4.481	0	6	454	180	 	 	 	 	 
1891	95	453	182	0.769	0.289	600.889	4.776	0	452	178	0.449	0.314	604.738	4.504	0	6	454	180	 	 	 	 	 
1911	96	452	192	0.768	0.289	600.889	4.802	0	455	179	0.449	0.314	604.738	4.492	0	6	454	180	 	 	 	 	 
1931	97	451	198	0.769	0.290	600.086	4.774	0	460	185	0.449	0.315	605.229	4.479	0	6	454	180	 	 	 	 	 
1951	98	452	179	0.769	0.290	600.086	4.784	0	460	167	0.449	0.315	605.229	4.511	0	6	454	180	 	 	 	 	 
1971	99	581	220	0.766	0.290	600.089	4.728	0	600	194	0.447	0.315	605.232	4.524	0	 	 	 	 	 	 	 	 
1991	100	768	254	0.763	0.291	600.092	4.724	0	766	218	0.445	0.316	605.234	4.525	0	 	 	 	 	 	 	 	 
2011	101	753	232	0.764	0.291	600.091	4.737	0	771	215	0.445	0.317	605.234	4.589	0	 	 	 	 	 	 	 	 
2031	102	896	254	0.764	0.291	602.139	4.720	0	910	230	0.444	0.317	605.699	4.606	0	 	 	 	 	 	 	 	 
2051	103	761	231	0.764	0.292	602.137	4.729	0	762	212	0.444	0.317	605.697	4.456	0	 	 	 	 	 	 	 	 
2071	104	767	221	0.764	0.292	602.137	4.659	0	767	216	0.444	0.317	605.697	4.479	0	 	 	 	 	 	 	 	 
2091	105	758	234	0.764	0.292	602.137	4.677	0	772	228	0.444	0.317	605.697	4.507	0	 	 	 	 	 	 	 	 
2111	106	769	238	0.764	0.292	602.137	4.643	0	767	233	0.444	0.317	605.697	4.478	0	 	 	 	 	 	 	 	 
2131	107	770	239	0.764	0.293	601.377	4.599	0	771	242	0.444	0.318	604.789	4.491	0	 	 	 	 	 	 	 	 
2150	108	934	132	0.761	0.292	601.379	4.674	0	954	129	0.442	0.317	604.792	4.474	0	 	 	 	 	 	 	 	 
2170	109	999	117	0.760	0.292	601.380	4.644	0	1017	80	0.441	0.317	604.793	4.451	0	 	 	 	 	 	 	 	 
2190	110	1007	114	0.761	0.292	601.380	4.686	0	1007	82	0.441	0.318	604.793	4.457	0	 	 	 	 	 	 	 	 
2210	111	993	97	0.761	0.292	601.380	4.638	0	1011	85	0.441	0.318	604.793	4.496	0	 	 	 	 	 	 	 	 
2230	112	1028	100	0.761	0.292	597.244	4.599	0	1035	83	0.441	0.317	597.386	4.434	0	 	 	 	 	 	 	 	 
2250	113	991	108	0.761	0.292	597.244	4.604	0	1003	115	0.441	0.317	597.385	4.377	0	 	 	 	 	 	 	 	 
2270	114	993	120	0.761	0.292	597.244	4.614	0	995	109	0.441	0.318	597.385	4.383	0	 	 	 	 	 	 	 	 
2290	115	986	108	0.761	0.293	597.244	4.630	0	997	113	0.441	0.318	597.385	4.438	0	 	 	 	 	 	 	 	 
2310	116	998	113	0.761	0.293	597.244	4.599	0	1001	113	0.441	0.318	597.385	4.362	0	 	 	 	 	 	 	 	 
2330	117	994	128	0.761	0.293	593.887	4.583	0	995	116	0.441	0.318	595.837	4.366	0	 	 	 	 	 	 	 	 
2350	118	1128	-120	0.759	0.291	593.889	4.577	0	1142	-116	0.440	0.317	595.839	4.359	0	7	1122	-110	 	 	 	 	 
2370	119	1119	-117	0.759	0.292	593.889	4.586	0	1149	-125	0.440	0.317	595.839	4.349	0	7	1122	-110	 	 	 	 	 
2390	120	1112	-114	0.759	0.292	593.889	4.595	0	1141	-139	0.439	0.318	595.839	4.338	0	7	1122	-110	 	 	 	 	 
2410	121	1121	-126	0.759	0.292	593.889	4.478	0	1137	-137	0.439	0.318	595.839	4.334	0	7	1122	-110	 	 	 	 	 
2429	122	1107	-105	0.759	0.292	589.449	4.444	0	1125	-112	0.439	0.318	587.942	4.269	0	7	1122	-110	 	 	 	 	 
2449	123	1106	-101	0.759	0.293	589.449	4.513	0	1137	-107	0.439	0.318	587.942	4.284	0	7	1122	-110	 	 	 	 	 
2469	124	1097	-110	0.759	0.293	589.449	4.579	0	1139	-98	0.439	0.318	587.942	4.287	0	7	1122	-110	 	 	 	 	 
2489	125	1110	-113	0.759	0.293	589.449	4.486	0	1130	-99	0.439	0.318	587.942	4.299	0	7	1122	-110	 	 	 	 	 
2509	126	1106	-103	0.759	0.293	589.449	4.494	0	1126	-95	0.439	0.318	587.942	4.292	0	7	1122	-110	 	 	 	 	 
2529	127	1105	-110	0.759	0.292	589.657	4.504	0	1129	-103	0.439	0.318	591.037	4.319	0	7	1122	-110	 	 	 	 	 
2549	128	1098	-95	0.759	0.292	589.656	4.486	0	1143	-96	0.439	0.318	591.038	4.325	0	7	1122	-110	 	 	 	 	 
2569	129	1069	-20	0.759	0.293	589.656	4.403	0	1076	-30	0.440	0.319	591.037	4.298	0	 	 	 	 	 	 	 	 
2589	130	877	284	0.761	0.297	589.653	4.436	0	857	296	0.443	0.322	591.033	4.287	0	 	 	 	 	 	 	 	 
2609	131	792	416	0.762	0.298	589.651	4.437	0	787	431	0.444	0.323	591.032	4.275	0	 	 	 	 	 	 	 	 
2629	132	709	532	0.763	0.298	603.771	4.572	0	674	547	0.443	0.323	606.061	4.360	0	 	 	 	 	 	 	 	 
2649	133	803	386	0.763	0.298	603.773	4.550	0	796	373	0.443	0.323	606.063	4.421	0	8	794	379	 	 	 	 	 
2669	134	808	379	0.763	0.298	603.773	4.517	0	792	384	0.443	0.323	606.063	4.415	0	8	794	379	 	 	 	 	 
2689	135	801	378	0.763	0.298	603.773	4.563	0	790	384	0.442	0.323	606.063	4.429	0	8	794	379	 	 	 	 	 
2709	136	802	367	0.763	0.298	603.773	4.515	0	799	386	0.442	0.323	606.063	4.470	0	8	794	379	 	 	 	 	 
2729	137	803	361	0.763	0.298	603.848	4.508	0	796	393	0.442	0.323	605.617	4.472	0	8	794	379	 	 	 	 	 
2748	138	771	380	0.763	0.298	603.847	4.562	0	787	384	0.443	0.323	605.617	4.457	0	8	794	379	 	 	 	 	 
2768	139	620	248	0.765	0.297	603.845	4.554	0	642	272	0.445	0.322	605.614	4.391	0	 	 	 	 	 	 	 	 
2788	140	634	242	0.765	0.297	603.845	4.579	0	637	232	0.445	0.322	605.614	4.451	0	 	 	 	 	 	 	 	 
2808	141	650	227	0.766	0.297	603.846	4.565	0	639	257	0.445	0.322	605.614	4.433	0	 	 	 	 	 	 	 	 
2828	142	571	156	0.766	0.297	600.594	4.544	0	555	183	0.445	0.322	604.101	4.402	0	 	 	 	 	 	 	 	 
2848	143	644	243	0.766	0.297	600.595	4.535	0	640	246	0.445	0.322	604.102	4.458	0	 	 	 	 	 	 	 	 
2868	144	643	254	0.766	0.298	600.595	4.607	0	639	230	0.445	0.322	604.102	4.437	0	 	 	 	 	 	 	 	 
2888	145	561	213	0.767	0.297	600.594	4.644	0	574	196	0.447	0.322	604.101	4.446	0	 	 	 	 	 	 	 	 
2908	146	518	136	0.768	0.297	600.593	4.572	0	519	150	0.448	0.321	604.101	4.482	0	 	 	 	 	 	 	 	 
2928	147	488	132	0.768	0.297	597.504	4.598	0	492	127	0.448	0.322	603.238	4.469	0	 	 	 	 	 	 	 	 
2948	148	518	156	0.768	0.298	597.505	4.545	0	511	140	0.448	0.322	603.238	4.424	0	9	512	151	 	 	 	 	 
2968	149	527	169	0.768	0.298	597.505	4.538	0	511	129	0.448	0.322	603.238	4.409	0	9	512	151	 	 	 	 	 
2988	150	521	168	0.769	0.298	597.505	4.563	0	505	150	0.448	0.322	603.238	4.410	0	9	512	151	 	 	 	 	 
3007	151	518	168	0.769	0.298	597.505	4.520	0	510	149	0.448	0.322	603.238	4.369	0	9	512	151	 	 	 	 	 
3027	152	521	176	0.769	0.298	597.529	4.521	0	509	156	0.448	0.322	601.103	4.343	0	9	512	151	 	 	 	 	 
3047	153	527	166	0.769	0.298	597.529	4.502	0	501	144	0.448	0.322	601.103	4.293	0	9	512	151	 	 	 	 	 
3067	154	524	162	0.769	0.298	597.529	4.528	0	510	146	0.448	0.323	601.103	4.430	0	9	512	151	 	 	 	 	 
3087	155	520	161	0.769	0.299	597.529	4.534	0	501	149	0.448	0.323	601.103	4.380	0	9	512	151	 	 	 	 	 
3107	156	516	162	0.769	0.299	597.528	4.507	0	508	131	0.448	0.323	601.103	4.337	0	9	512	151	 	 	 	 	 
3127	157	513	163	0.769	0.299	596.618	4.516	0	510	126	0.448	0.324	602.732	4.409	0	9	512	151	 	 	 	 	 
3147	158	507	151	0.769	0.300	596.618	4.537	0	506	137	0.448	0.324	602.732	4.382	0	9	512	151	 	 	 	 	 
3167	159	499	161	0.770	0.300	596.618	4.437	0	501	118	0.448	0.324	602.732	4.365	0	9	512	151	 	 	 	 	 
3187	160	476	137	0.770	0.300	596.617	4.449	0	463	129	0.449	0.324	602.731	4.352	0	10	464	129	 	 	 	 	 
3207	161	476	133	0.770	0.300	596.617	4.520	0	454	116	0.448	0.324	602.731	4.318	0	10	464	129	 	 	 	 	 
3227	162	464	128	0.770	0.300	597.183	4.476	0	439	114	0.448	0.324	600.701	4.287	0	10	464	129	 	 	 	 	 
3247	163	465	131	0.770	0.300	597.183	4.503	0	455	117	0.448	0.324	600.702	4.280	0	10	464	129	 	 	 	 	 
3267	164	470	133	0.770	0.300	597.183	4.491	0	470	116	0.448	0.324	600.702	4.315	0	10	464	129	 	 	 	 	 
3287	165	462	140	0.770	0.300	597.183	4.474	0	465	116	0.448	0.324	600.702	4.255	0	10	464	129	 	 	 	 	 
3307	166	472	138	0.769	0.300	597.183	4.462	0	462	123	0.448	0.324	600.702	4.285	0	10	464	129	 	 	 	 	 
3327	167	473	146	0.769	0.299	595.738	4.438	0	469	124	0.448	0.324	600.219	4.285	0	10	464	129	 	 	 	 	 
3346	168	472	135	0.769	0.299	595.738	4.510	0	463	124	0.447	0.324	600.218	4.306	0	10	464	129	 	 	 	 	 
3353	 	 	 	 	 	 	 	5	 	 	 	 	 	 	5	 	 	 	LMouseButton	1	-808	163	
3366	169	472	151	0.769	0.299	595.738	4.453	0	470	128	0.447	0.324	600.219	4.275	0	10	464	129	 	 	 	 	 
3386	170	458	152	0.769	0.299	595.738	4.423	0	465	131	0.447	0.324	600.219	4.251	0	10	464	129	 	 	 	 	 
3406	171	530	234	0.768	0.300	595.739	4.441	0	509	223	0.446	0.325	600.219	4.235	0	11	513	221	 	 	 	 	 
3426	172	531	246	0.768	0.299	597.100	4.409	0	514	231	0.446	0.325	601.123	4.214	0	11	513	221	 	 	 	 	 
3446	173	511	214	0.767	0.299	597.100	4.437	0	509	220	0.445	0.325	601.123	4.258	0	11	513	221	 	 	 	 	 
3466	174	527	237	0.767	0.299	597.100	4.466	0	511	223	0.445	0.325	601.123	4.308	0	11	513	221	 	 	 	 	 
3486	175	514	231	0.767	0.299	597.100	4.464	0	512	211	0.445	0.325	601.123	4.284	0	11	513	221	 	 	 	 	 
3506	176	516	224	0.767	0.299	597.100	4.493	0	506	205	0.445	0.325	601.122	4.309	0	11	513	221	 	 	 	 	 
3526	177	521	234	0.766	0.299	597.161	4.512	0	507	198	0.444	0.325	602.501	4.342	0	11	513	221	 	 	 	 	 
3546	178	515	232	0.766	0.299	597.161	4.425	0	505	222	0.444	0.325	602.501	4.281	0	11	513	221	 	 	 	 	 
3566	179	517	217	0.765	0.298	597.161	4.460	0	503	197	0.443	0.324	602.501	4.303	0	11	513	221	 	 	 	 	 
3586	180	484	185	0.765	0.298	597.160	4.485	0	496	166	0.443	0.324	602.501	4.268	0	12	485	178	 	 	 	 	 
3606	181	501	183	0.765	0.297	597.161	4.500	0	490	187	0.443	0.323	602.501	4.282	0	12	485	178	 	 	 	 	 
3625	182	492	163	0.765	0.297	597.201	4.530	0	487	168	0.443	0.323	601.611	4.278	0	12	485	178	 	 	 	 	 
3645	183	498	181	0.765	0.297	597.201	4.490	0	490	182	0.443	0.323	601.611	4.245	0	12	485	178	 	 	 	 	 
3665	184	495	184	0.765	0.297	597.201	4.508	0	499	172	0.443	0.323	601.612	4.266	0	12	485	178	 	 	 	 	 
3685	185	489	176	0.765	0.297	597.201	4.505	0	501	175	0.443	0.323	601.612	4.229	0	12	485	178	 	 	 	 	 
3705	186	492	185	0.765	0.297	597.201	4.527	0	491	168	0.443	0.322	601.611	4.247	0	12	485	178	 	 	 	 	 
3725	187	489	189	0.765	0.296	595.495	4.525	0	497	163	0.443	0.322	601.120	4.246	0	12	485	178	 	 	 	 	 
3745	188	490	191	0.765	0.296	595.495	4.536	0	502	173	0.443	0.322	601.120	4.272	0	12	485	178	 	 	 	 	 
3765	189	488	197	0.765	0.296	595.495	4.505	0	494	178	0.443	0.321	601.120	4.286	0	12	485	178	 	 	 	 	 
3785	190	489	178	0.765	0.295	595.495	4.476	0	494	180	0.443	0.321	601.120	4.236	0	12	485	178	 	 	 	 	 
3805	191	492	182	0.765	0.295	595.495	4.549	0	490	172	0.443	0.321	601.120	4.268	0	12	485	178	 	 	 	 	 
3825	192	491	179	0.765	0.295	595.704	4.529	0	485	176	0.443	0.321	600.823	4.260	0	12	485	178	 	 	 	 	 
3845	193	493	186	0.765	0.296	595.704	4.482	0	496	176	0.443	0.321	600.823	4.273	0	12	485	178	 	 	 	 	 
3865	194	499	197	0.765	0.296	595.705	4.501	0	500	180	0.443	0.321	600.823	4.279	0	12	485	178	 	 	 	 	 
3885	195	498	185	0.765	0.295	595.705	4.448	0	495	182	0.443	0.321	600.823	4.251	0	12	485	178	 	 	 	 	 
3905	196	499	193	0.766	0.295	595.705	4.485	0	497	182	0.443	0.321	600.823	4.246	0	12	485	178	 	 	 	 	 
3925	197	503	199	0.766	0.295	594.942	4.476	0	498	184	0.444	0.321	601.141	4.242	0	12	485	178	 	 	 	 	 
3944	198	498	194	0.766	0.295	594.942	4.471	0	494	187	0.444	0.321	601.141	4.264	0	12	485	178	 	 	 	 	 
3964	199	489	181	0.767	0.296	594.942	4.511	0	498	184	0.444	0.321	601.141	4.268	0	12	485	178	 	 	 	 	 
3984	200	490	187	0.767	0.295	594.942	4.489	0	498	182	0.445	0.321	601.141	4.234	0	12	485	178	 	 	 	 	 
