RecordingTimestamp	GazePointIndex	GazePointXLeft	GazePointYLeft	CamX(L)	CamY(L)	DistanceLeft	Pupil(L)	Validity(L)	GazePointXRight	GazePointYRight	CamX(R)	CamY(R)	DistanceRight	Pupil(R)	Validity(R)	Fixation	GazePointX	GazePointY	Event	EventKey	Data 1	Data 2	Description
881	44	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
901	45	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
921	46	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
941	47	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
961	48	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
981	49	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1000	50	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1020	51	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1040	52	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1060	53	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1080	54	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1100	55	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1120	56	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1140	57	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1160	58	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1180	59	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1200	60	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1220	61	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1240	62	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1260	63	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1280	64	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1299	65	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1319	66	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1339	67	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1359	68	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1379	69	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1399	70	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1419	71	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1439	72	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1459	73	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1479	74	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1499	75	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1519	76	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1539	77	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1559	78	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1579	79	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1598	80	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1618	81	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1638	82	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1658	83	-1280	-1024	0.619	0.539	-1.000	-1.000	4	-1280	-1024	0.372	0.554	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1678	84	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	-1280	-1024	-1.000	-1.000	-1.000	-1.000	4	 	 	 	 	 	 	 	 
1698	85	276	506	0.628	0.540	733.881	5.348	0	287	482	0.381	0.552	740.781	5.145	0	 	 	 	 	 	 	 	 
1718	86	260	513	0.632	0.540	733.881	5.251	0	273	471	0.385	0.551	740.780	5.121	0	 	 	 	 	 	 	 	 
1738	87	280	512	0.636	0.541	733.881	5.208	0	298	486	0.389	0.551	740.781	5.027	0	 	 	 	 	 	 	 	 
1758	88	276	516	0.639	0.542	734.362	5.132	0	296	482	0.392	0.551	742.121	4.988	0	 	 	 	 	 	 	 	 
1778	89	460	497	0.641	0.544	734.364	5.144	0	463	478	0.394	0.551	742.123	4.976	0	3	457	492	 	 	 	 	 
1787	 	 	 	 	 	 	 	5	 	 	 	 	 	 	5	 	 	 	LMouseButton	1	-1032	462	
1798	90	443	502	0.644	0.545	734.364	5.076	0	461	488	0.397	0.551	742.123	4.915	0	3	457	492	 	 	 	 	 
1818	91	434	504	0.646	0.547	734.363	5.082	0	472	476	0.399	0.552	742.123	4.887	0	3	457	492	 	 	 	 	 
1838	92	454	504	0.648	0.548	734.364	5.025	0	457	489	0.401	0.553	742.123	4.918	0	3	457	492	 	 	 	 	 
1858	93	440	503	0.649	0.549	737.007	5.000	0	458	487	0.403	0.553	744.882	4.894	0	3	457	492	 	 	 	 	 
1878	94	460	500	0.650	0.549	737.007	4.954	0	463	481	0.404	0.553	744.882	4.883	0	3	457	492	 	 	 	 	 
1897	95	465	513	0.651	0.550	737.007	5.015	0	465	496	0.405	0.554	744.882	4.797	0	3	457	492	 	 	 	 	 
1917	96	459	498	0.652	0.550	737.007	5.010	0	468	486	0.405	0.554	744.882	4.842	0	3	457	492	 	 	 	 	 
1937	97	456	496	0.652	0.551	737.007	4.898	0	459	469	0.406	0.554	744.882	4.815	0	3	457	492	 	 	 	 	 
1957	98	455	495	0.652	0.551	739.177	4.936	0	460	474	0.406	0.554	744.600	4.776	0	3	457	492	 	 	 	 	 
1977	99	753	480	0.650	0.551	739.181	5.058	0	789	479	0.404	0.554	744.603	4.790	0	 	 	 	 	 	 	 	 
1997	100	835	480	0.649	0.551	739.181	4.933	0	851	467	0.403	0.554	744.604	4.719	0	 	 	 	 	 	 	 	 
2017	101	842	468	0.648	0.551	739.182	4.928	0	870	485	0.403	0.554	744.604	4.774	0	 	 	 	 	 	 	 	 
2037	102	839	485	0.648	0.550	739.182	4.944	0	861	477	0.402	0.553	744.604	4.788	0	 	 	 	 	 	 	 	 
2057	103	891	478	0.646	0.549	741.701	4.887	0	902	478	0.401	0.552	743.343	4.758	0	 	 	 	 	 	 	 	 
2077	104	851	468	0.645	0.548	741.700	4.981	0	850	480	0.400	0.551	743.342	4.747	0	 	 	 	 	 	 	 	 
2097	105	848	481	0.644	0.547	741.700	5.004	0	863	496	0.398	0.551	743.342	4.798	0	 	 	 	 	 	 	 	 
2117	106	842	473	0.642	0.547	741.700	5.029	0	856	480	0.397	0.551	743.342	4.746	0	 	 	 	 	 	 	 	 
2137	107	836	478	0.641	0.546	741.700	5.048	0	857	483	0.396	0.550	743.342	4.740	0	 	 	 	 	 	 	 	 
2157	108	833	482	0.640	0.546	742.634	5.078	0	865	482	0.395	0.550	746.658	4.772	0	 	 	 	 	 	 	 	 
2177	109	756	502	0.640	0.546	742.634	5.076	0	783	480	0.395	0.550	746.657	4.798	0	 	 	 	 	 	 	 	 
2196	110	726	477	0.640	0.546	742.633	5.138	0	739	477	0.396	0.550	746.657	4.808	0	4	726	483	 	 	 	 	 
2216	111	728	486	0.640	0.545	742.633	5.058	0	732	489	0.395	0.550	746.657	4.857	0	4	726	483	 	 	 	 	 
2236	112	713	494	0.640	0.545	742.633	5.108	0	735	487	0.395	0.550	746.657	4.785	0	4	726	483	 	 	 	 	 
2256	113	695	479	0.640	0.545	744.758	5.136	0	708	486	0.395	0.550	748.522	4.813	0	4	726	483	 	 	 	 	 
2276	114	716	477	0.640	0.545	744.758	5.102	0	726	497	0.396	0.550	748.522	4.887	0	4	726	483	 	 	 	 	 
2296	115	727	478	0.640	0.546	744.758	5.067	0	740	479	0.396	0.550	748.523	4.759	0	4	726	483	 	 	 	 	 
2316	116	715	489	0.640	0.546	744.758	5.067	0	734	480	0.395	0.550	748.523	4.790	0	4	726	483	 	 	 	 	 
2336	117	723	485	0.640	0.546	744.758	4.908	0	749	480	0.395	0.550	748.523	4.679	0	4	726	483	 	 	 	 	 
2356	118	726	490	0.639	0.546	744.030	4.870	0	757	468	0.395	0.551	749.361	4.617	0	4	726	483	 	 	 	 	 
2376	119	915	467	0.638	0.546	744.032	4.925	0	976	476	0.393	0.551	749.364	4.743	0	5	944	472	 	 	 	 	 
2396	120	930	476	0.637	0.545	744.032	4.920	0	938	482	0.392	0.550	749.363	4.687	0	5	944	472	 	 	 	 	 
2416	121	931	471	0.636	0.545	744.032	4.931	0	945	474	0.392	0.550	749.363	4.757	0	5	944	472	 	 	 	 	 
2436	122	948	454	0.635	0.544	744.032	4.873	0	962	459	0.391	0.550	749.364	4.708	0	5	944	472	 	 	 	 	 
2456	123	960	454	0.635	0.544	745.037	4.876	0	941	462	0.390	0.550	747.258	4.682	0	5	944	472	 	 	 	 	 
2475	124	930	477	0.634	0.544	745.037	4.987	0	962	488	0.390	0.551	747.259	4.693	0	5	944	472	 	 	 	 	 
2495	125	948	458	0.633	0.544	745.037	4.926	0	946	487	0.389	0.551	747.258	4.744	0	5	944	472	 	 	 	 	 
2515	126	943	470	0.633	0.545	745.037	4.894	0	945	502	0.389	0.551	747.258	4.742	0	5	944	472	 	 	 	 	 
2535	127	985	482	0.633	0.545	745.037	4.943	0	1014	503	0.388	0.552	747.259	4.656	0	 	 	 	 	 	 	 	 
2555	128	997	478	0.632	0.545	743.960	4.893	0	1010	507	0.388	0.552	746.902	4.676	0	 	 	 	 	 	 	 	 
2575	129	1022	470	0.632	0.545	743.960	4.936	0	1045	502	0.388	0.552	746.902	4.760	0	 	 	 	 	 	 	 	 
2595	130	1025	471	0.633	0.544	743.960	5.031	0	1038	499	0.388	0.551	746.902	4.714	0	 	 	 	 	 	 	 	 
2615	131	1031	480	0.633	0.544	743.960	5.071	0	1049	476	0.389	0.551	746.902	4.752	0	 	 	 	 	 	 	 	 
2635	132	1003	480	0.634	0.544	743.960	4.935	0	1032	485	0.389	0.551	746.902	4.804	0	 	 	 	 	 	 	 	 
2655	133	1006	479	0.637	0.545	746.830	5.011	0	1035	470	0.393	0.551	750.739	4.818	0	 	 	 	 	 	 	 	 
2675	134	245	565	0.641	0.546	746.822	5.024	0	248	550	0.397	0.551	750.730	4.859	0	 	 	 	 	 	 	 	 
2695	135	240	560	0.642	0.546	746.822	5.011	0	269	550	0.398	0.551	750.731	4.801	0	 	 	 	 	 	 	 	 
2715	136	229	585	0.644	0.546	746.822	5.023	0	226	558	0.400	0.551	750.730	4.867	0	6	232	570	 	 	 	 	 
2735	137	221	571	0.645	0.546	746.822	4.970	0	244	565	0.401	0.551	750.730	4.832	0	6	232	570	 	 	 	 	 
2755	138	220	582	0.646	0.546	742.097	4.932	0	246	572	0.402	0.550	748.372	4.803	0	6	232	570	 	 	 	 	 
2774	139	232	580	0.647	0.546	742.097	4.955	0	233	575	0.403	0.550	748.372	4.743	0	6	232	570	 	 	 	 	 
2794	140	241	588	0.648	0.546	742.097	4.861	0	228	561	0.404	0.550	748.372	4.767	0	6	232	570	 	 	 	 	 
2814	141	228	574	0.649	0.546	742.097	4.916	0	235	573	0.404	0.550	748.372	4.740	0	6	232	570	 	 	 	 	 
2834	142	237	572	0.649	0.546	742.097	4.875	0	223	557	0.404	0.550	748.372	4.699	0	6	232	570	 	 	 	 	 
2854	143	238	571	0.649	0.547	742.833	4.840	0	221	551	0.404	0.550	748.239	4.700	0	6	232	570	 	 	 	 	 
2874	144	504	525	0.647	0.547	742.836	4.858	0	555	528	0.402	0.550	748.243	4.744	0	7	560	541	 	 	 	 	 
2894	145	558	540	0.646	0.547	742.837	4.893	0	544	529	0.402	0.550	748.243	4.751	0	7	560	541	 	 	 	 	 
2914	146	574	549	0.646	0.547	742.837	4.910	0	546	541	0.401	0.550	748.243	4.720	0	7	560	541	 	 	 	 	 
2934	147	560	548	0.646	0.546	742.837	4.862	0	563	537	0.401	0.550	748.243	4.689	0	7	560	541	 	 	 	 	 
2954	148	594	555	0.646	0.546	746.255	4.906	0	559	536	0.401	0.550	751.092	4.697	0	7	560	541	 	 	 	 	 
2974	149	557	538	0.646	0.546	746.254	4.808	0	562	529	0.401	0.550	751.092	4.718	0	7	560	541	 	 	 	 	 
2994	150	564	533	0.646	0.546	746.254	4.849	0	563	540	0.401	0.550	751.092	4.693	0	7	560	541	 	 	 	 	 
3014	151	543	536	0.646	0.547	746.254	4.809	0	560	535	0.401	0.550	751.092	4.649	0	7	560	541	 	 	 	 	 
3034	152	558	556	0.646	0.547	746.254	4.825	0	565	541	0.401	0.551	751.092	4.647	0	7	560	541	 	 	 	 	 
3054	153	556	557	0.646	0.547	745.685	4.833	0	565	549	0.401	0.551	749.442	4.607	0	7	560	541	 	 	 	 	 
3073	154	637	539	0.645	0.547	745.686	4.779	0	633	533	0.401	0.550	749.443	4.607	0	8	650	534	 	 	 	 	 
3093	155	651	535	0.645	0.546	745.686	4.799	0	654	525	0.401	0.550	749.443	4.592	0	8	650	534	 	 	 	 	 
3113	156	644	535	0.645	0.546	745.686	4.760	0	651	542	0.400	0.550	749.443	4.662	0	8	650	534	 	 	 	 	 
3133	157	652	529	0.645	0.546	745.686	4.762	0	656	532	0.400	0.550	749.443	4.608	0	8	650	534	 	 	 	 	 
3153	158	658	527	0.645	0.546	745.359	4.759	0	668	531	0.400	0.551	750.225	4.623	0	8	650	534	 	 	 	 	 
3173	159	657	535	0.644	0.547	745.359	4.800	0	641	535	0.399	0.551	750.225	4.696	0	8	650	534	 	 	 	 	 
3193	160	653	538	0.644	0.547	745.359	4.722	0	654	545	0.399	0.552	750.225	4.605	0	8	650	534	 	 	 	 	 
3213	161	651	537	0.643	0.548	745.359	4.758	0	656	532	0.398	0.552	750.225	4.600	0	8	650	534	 	 	 	 	 
3233	162	651	534	0.643	0.548	745.359	4.668	0	645	533	0.398	0.553	750.225	4.659	0	8	650	534	 	 	 	 	 
3253	163	647	534	0.642	0.549	746.213	4.631	0	653	534	0.397	0.553	750.476	4.611	0	8	650	534	 	 	 	 	 
3273	164	634	537	0.641	0.549	746.213	4.696	0	649	543	0.397	0.553	750.476	4.579	0	8	650	534	 	 	 	 	 
3293	165	642	542	0.641	0.549	746.213	4.708	0	648	538	0.396	0.553	750.476	4.677	0	8	650	534	 	 	 	 	 
3313	166	644	535	0.640	0.549	746.213	4.762	0	647	540	0.396	0.553	750.476	4.535	0	8	650	534	 	 	 	 	 
3333	167	646	525	0.640	0.548	746.213	4.702	0	659	531	0.395	0.553	750.476	4.596	0	8	650	534	 	 	 	 	 
3353	168	652	526	0.640	0.548	745.566	4.718	0	660	526	0.395	0.553	751.937	4.619	0	8	650	534	 	 	 	 	 
3373	169	518	551	0.639	0.548	745.565	4.711	0	531	534	0.395	0.553	751.936	4.587	0	 	 	 	 	 	 	 	 
3392	170	517	529	0.639	0.548	745.565	4.684	0	521	550	0.395	0.553	751.935	4.589	0	 	 	 	 	 	 	 	 
3412	171	515	558	0.639	0.548	745.565	4.700	0	506	562	0.394	0.553	751.935	4.599	0	 	 	 	 	 	 	 	 
3432	172	524	555	0.638	0.548	745.565	4.697	0	524	560	0.394	0.553	751.936	4.665	0	 	 	 	 	 	 	 	 
3452	173	525	557	0.638	0.547	741.618	4.662	0	514	576	0.394	0.553	749.965	4.663	0	 	 	 	 	 	 	 	 
3472	174	340	670	0.639	0.548	741.616	4.714	0	358	667	0.395	0.553	749.963	4.530	0	 	 	 	 	 	 	 	 
3492	175	275	695	0.639	0.548	741.616	4.639	0	274	709	0.395	0.554	749.962	4.528	0	 	 	 	 	 	 	 	 
3512	176	278	706	0.639	0.548	741.616	4.679	0	279	681	0.395	0.554	749.962	4.541	0	 	 	 	 	 	 	 	 
3532	177	269	706	0.639	0.548	741.615	4.656	0	282	695	0.395	0.554	749.962	4.577	0	 	 	 	 	 	 	 	 
3552	178	231	724	0.639	0.548	741.255	4.622	0	236	715	0.394	0.554	746.508	4.563	0	 	 	 	 	 	 	 	 
3572	179	268	683	0.639	0.548	741.256	4.698	0	275	685	0.394	0.554	746.508	4.521	0	 	 	 	 	 	 	 	 
3592	180	287	696	0.639	0.548	741.256	4.647	0	268	700	0.394	0.554	746.508	4.544	0	 	 	 	 	 	 	 	 
3612	181	269	691	0.639	0.548	741.256	4.697	0	276	691	0.394	0.554	746.508	4.574	0	 	 	 	 	 	 	 	 
3632	182	274	718	0.639	0.548	741.256	4.666	0	272	686	0.394	0.554	746.508	4.539	0	 	 	 	 	 	 	 	 
3652	183	280	727	0.639	0.548	740.670	4.647	0	270	690	0.394	0.553	747.805	4.567	0	 	 	 	 	 	 	 	 
3672	184	299	698	0.638	0.547	740.670	4.651	0	314	686	0.394	0.553	747.806	4.584	0	 	 	 	 	 	 	 	 
3691	185	534	705	0.637	0.547	740.673	4.690	0	536	680	0.393	0.553	747.808	4.501	0	 	 	 	 	 	 	 	 
3711	186	514	687	0.637	0.547	740.672	4.728	0	515	694	0.393	0.553	747.808	4.592	0	 	 	 	 	 	 	 	 
3731	187	536	703	0.638	0.548	740.673	4.738	0	518	705	0.393	0.553	747.808	4.580	0	 	 	 	 	 	 	 	 
3751	188	667	699	0.638	0.548	742.072	4.783	0	641	701	0.393	0.553	751.997	4.585	0	 	 	 	 	 	 	 	 
3771	189	536	693	0.638	0.548	742.071	4.814	0	528	681	0.393	0.553	751.996	4.623	0	9	522	695	 	 	 	 	 
3791	190	529	701	0.638	0.548	742.070	4.794	0	519	698	0.393	0.553	751.996	4.648	0	9	522	695	 	 	 	 	 
3811	191	531	685	0.638	0.547	742.070	4.844	0	511	707	0.393	0.552	751.996	4.644	0	9	522	695	 	 	 	 	 
3831	192	529	687	0.638	0.547	742.070	4.740	0	522	696	0.393	0.552	751.996	4.686	0	9	522	695	 	 	 	 	 
3851	193	525	685	0.638	0.548	743.357	4.744	0	515	708	0.393	0.553	752.457	4.706	0	9	522	695	 	 	 	 	 
3871	194	531	699	0.638	0.548	743.357	4.824	0	518	687	0.393	0.553	752.457	4.602	0	9	522	695	 	 	 	 	 
3891	195	534	685	0.638	0.548	743.357	4.827	0	522	703	0.393	0.553	752.457	4.650	0	9	522	695	 	 	 	 	 
